project,id,commit,cache_type,processes,cache_hit,status,size,commits,median_elapsed_time,label
hedronvision_bazel-compile-commands-extractor,12,f4546f123cd4717483b059b3dfa80a8abab1c9b7,no_cache,6,0,success,4.0,275.0,21.089,short build duration
hedronvision_bazel-compile-commands-extractor,13,a797a787e56fb766c8a900c3ed5a650ea45be844,no_cache,6,0,success,13.0,275.0,20.726,short build duration
hedronvision_bazel-compile-commands-extractor,14,83795f870b4c48e95a3427cabff20170be551e72,no_cache,6,0,success,1.0,275.0,20.07,short build duration
hedronvision_bazel-compile-commands-extractor,15,145963b9787b69aa8c464bd50bff9f1bd701ca32,no_cache,6,0,success,49.0,275.0,20.451,short build duration
hedronvision_bazel-compile-commands-extractor,16,752014925d055387ff4590a9862fb382350b0e5d,no_cache,6,0,success,4.0,275.0,21.143,short build duration
hedronvision_bazel-compile-commands-extractor,17,d7b365f58a4369871cd5f201b70a690fbfcc568e,no_cache,6,0,success,14.0,275.0,20.376,short build duration
hedronvision_bazel-compile-commands-extractor,18,f7388651ee99608fb5f6336764657596e2f84b97,no_cache,6,0,success,5.0,275.0,21.535,short build duration
hedronvision_bazel-compile-commands-extractor,19,b33a4b05c2287372c8e932c55ff4d3a37e6761ed,no_cache,6,0,success,2.0,275.0,20.761,short build duration
jbcoe_polymorphic_value,3,1a115f2404d4d54a28cea40f2d2955aaa41916bd,no_cache,6,0,success,44.0,256.0,38.328,short build duration
jbcoe_polymorphic_value,4,53246815dc7a02a8e8a7b7e3c93c0b426cc1334e,no_cache,6,0,success,90.0,256.0,38.228,short build duration
jbcoe_polymorphic_value,5,049f080cd662c014cbc97419a9faddebcbbf197d,no_cache,6,0,success,1749.0,256.0,36.624,short build duration
jbcoe_polymorphic_value,6,8fb5af86c99ec6b5567e35e92e5168a8e3d30307,no_cache,112,0,success,22.0,256.0,78.861,short build duration
openconfig_gnmi,7,37df7c66011f1cfeda8bf83918f69fb2d8c6ca7b,no_cache,301,0,success,10.0,198.0,429.261,long build duration
openconfig_gnmi,8,d5360e33fc3b22effeaaaf55f345c1f950765bed,no_cache,301,0,success,291.0,198.0,436.954,long build duration
tensorflow_tflite-micro,0,9c5117ed0df5c768ae05a325c44d3899db4b687c,no_cache,6,0,success,2.0,1061.0,27.817,short build duration
tensorflow_tflite-micro,1,9eaf512939c3f2e79b84214c2a5319a2e6f6d0c9,no_cache,6,0,success,18.0,1061.0,28.054,short build duration
tensorflow_tflite-micro,2,101d2bb93599a157dda41e499a6a2fb06d98f553,no_cache,6,0,success,1294.0,1061.0,29.955,short build duration
tensorflow_tflite-micro,3,148af67d3adce57bd9d5eeafc54a1b8a8eab091f,no_cache,6,0,success,3.0,1061.0,26.975,short build duration
tensorflow_tflite-micro,4,982aaef60abd5091983452dcd2983403d30780c4,no_cache,6,0,success,112.0,1061.0,27.062,short build duration
tensorflow_tflite-micro,5,c27c471b27092021f93f3887809e773c3d9e2d1b,no_cache,6,0,success,2.0,1061.0,26.318,short build duration
tensorflow_tflite-micro,6,929321c458538964a6fb57f1a6ba2c82ed28aa30,no_cache,6,0,success,4.0,1061.0,27.347,short build duration
tensorflow_tflite-micro,7,823f15027e12dac03defb9d8c860a0e7160ca600,no_cache,6,0,success,847.0,1061.0,27.011,short build duration
tensorflow_tflite-micro,8,600deac90fcd20b1253242d9f821a080af979a03,no_cache,6,0,success,14.0,1061.0,26.654,short build duration
tensorflow_tflite-micro,9,69d15a012402b2e148344e7b0cc517a59f6fb6d7,no_cache,6,0,success,2.0,1061.0,26.276,short build duration
tensorflow_tflite-micro,10,74e995231e821a98ab7eb832ce7579407e920d59,no_cache,6,0,success,57.0,1061.0,28.194,short build duration
tensorflow_tflite-micro,11,5727bc825535738d8f46ef760bd385b446de4fcf,no_cache,6,0,success,2.0,1061.0,28.026,short build duration
tensorflow_tflite-micro,12,f22888af6502c1a58794a3de9cc8d22eeaf262f4,no_cache,6,0,success,2682.0,1061.0,26.66,short build duration
tensorflow_tflite-micro,13,d8b44a5f5f4b3bc0e6138f2cbf57d2055f2b4ea1,no_cache,6,0,success,14.0,1061.0,27.187,short build duration
tensorflow_tflite-micro,14,7a3ef35d1459986127e0ff13702e487d66aa6e70,no_cache,6,0,success,69.0,1061.0,27.835,short build duration
tensorflow_tflite-micro,15,ef0a7b025a9d78dee0b81d7d27053f3aff097fb1,no_cache,6,0,success,873.0,1061.0,26.438,short build duration
tensorflow_tflite-micro,16,7781c4979c84152c3f86ef202c2bc61ff154ed88,no_cache,6,0,success,588.0,1061.0,26.544,short build duration
tensorflow_tflite-micro,17,c3fddae75235b7added31cde97f2fd7183de1a09,no_cache,6,0,success,17.0,1061.0,27.011,short build duration
tensorflow_tflite-micro,18,52007f6a479a37c6513fa5b6523791572902c25c,no_cache,6,0,success,43.0,1061.0,28.985,short build duration
tensorflow_tflite-micro,19,40a6936e9461fa8db157b5b3faf89ae9a0384554,no_cache,6,0,success,2.0,1061.0,26.891,short build duration
3rdparty_stout,13,2043cdc9a5389bbeb7a477b0f92502903fda62c0,no_cache,287,0,success,5788.0,106.0,422.439,long build duration
3rdparty_stout,14,26d4e66c5071339608609119abc2429dc18dac3e,no_cache,287,0,success,408.0,106.0,428.719,long build duration
3rdparty_stout,15,0cd1147c36d7c59cd25fe144ed1937d1c4ae7a79,no_cache,287,0,success,524.0,106.0,422.21,long build duration
3rdparty_stout,16,1feb46087930fe80fb70265d9920340d9afb012e,no_cache,287,0,success,70.0,106.0,423.915,long build duration
3rdparty_stout,17,7e834bd58ecdc5b84c2a08b43c954ac643b7c3fe,no_cache,287,0,success,898.0,106.0,416.835,long build duration
3rdparty_stout,18,527f35cb8f720af2ea792e7379c0f7ade26035e9,no_cache,302,0,success,194.0,106.0,420.716,long build duration
3rdparty_stout,19,46aa7c3cf8a42be8404aa6894c20c7a903af741a,no_cache,302,0,success,5.0,106.0,422.811,long build duration
ERGO-Code_HiGHS,5,26ba1c2bb1f2f143a390183e463dc1964efdc8fa,no_cache,183,0,success,2.0,7682.0,192.001,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,5,2e044dc5beafa8c38e45168fded2910e088752e5,no_cache,202,0,success,4.0,317.0,185.997,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,6,1f4032a7f5271ea0bd8e2ab2117b6b946232aba1,no_cache,202,0,success,57.0,317.0,181.86,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,7,428f3d28662c1096930865e112b322d976ad2501,no_cache,209,0,success,10.0,317.0,189.298,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,8,065970b64140c5c1edb89587abd3b403cc356507,no_cache,209,0,success,366.0,317.0,191.837,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,9,35371e4fee6522204ef70068a5f0f3a195b30f18,no_cache,209,0,success,82.0,317.0,184.354,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,10,5638c545476950be57c9fb949632b9af3b25a6c0,no_cache,209,0,success,4598.0,317.0,185.773,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,11,659f93afafe24a818d76bf70713fed8797506583,no_cache,209,0,success,13.0,317.0,183.936,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,12,3c31c6c8fead993d9c15adb66a8b8e1e91eae577,no_cache,209,0,success,6.0,317.0,187.25,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,13,837ea1ff9a7aa91e045df023cd4c3bb5e82eb3df,no_cache,209,0,success,9.0,317.0,190.727,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,14,4771e31aa2c7ac4793186ceb9be8ebda9ffdfd9f,no_cache,209,0,success,10.0,317.0,185.586,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,15,22b226e8658ca1f27b41184fb937a0a8b4d128b9,no_cache,209,0,success,62.0,317.0,186.445,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,16,c29fe3cb0fafb74b102e2cd61327b1daa0d6de23,no_cache,250,0,success,4.0,317.0,201.822,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,17,2250f493c1ded839125115dcb575051732605c99,no_cache,250,0,success,6.0,317.0,208.275,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,18,fd1b989660e758cc48ee89fbb97ee31edd272abc,no_cache,250,0,success,2.0,317.0,208.589,medium build duration
GoogleCloudPlatform_elcarro-oracle-operator,19,18c3a578848ccd9d62363f32d3a764fed33835e2,no_cache,250,0,success,31.0,317.0,207.721,medium build duration
Tinder_bazel-diff,5,106f9e01c3d9ba109395b2c2f9e38070c54d5d29,no_cache,32,0,success,20.0,224.0,107.245,medium build duration
Tinder_bazel-diff,6,1775a5f45b3b4c7f05907e4db2abec8098e69f33,no_cache,32,0,success,4.0,224.0,104.529,medium build duration
Tinder_bazel-diff,7,3bcc39e3ff289149aff363ba81828de949ee7c14,no_cache,32,0,success,4.0,224.0,107.377,medium build duration
Tinder_bazel-diff,8,c0fc016caeade91ff1c8b9d6e25ed5ac972ada00,no_cache,32,0,success,37.0,224.0,107.506,medium build duration
Tinder_bazel-diff,9,d91640681ce8698d2455da46d054ae1656f566f9,no_cache,32,0,success,15.0,224.0,106.408,medium build duration
Tinder_bazel-diff,10,d20b2cb3546b172374961dbc0749b7931c227dc4,no_cache,32,0,success,36.0,224.0,107.167,medium build duration
Tinder_bazel-diff,11,df9ec42c9015df920a14ddf64ca9ab2381e10d3a,no_cache,32,0,success,28.0,224.0,104.681,medium build duration
Tinder_bazel-diff,12,1e43c220fb74c59912e96e745fbf06bc9b8d936a,no_cache,33,0,success,4.0,224.0,104.49,medium build duration
Tinder_bazel-diff,17,51c420e9c25d0c26cb20d15cbde2de88d0cccd10,no_cache,45,0,success,18.0,224.0,158.194,medium build duration
Tinder_bazel-diff,18,d20596c3bf9b1451ee78f6761526d32a2a62658d,no_cache,45,0,success,20.0,224.0,158.006,medium build duration
Tinder_bazel-diff,19,c90164996179488dc22a2904d641829e8710c222,no_cache,45,0,success,4.0,224.0,163.826,medium build duration
angular_material.angular.io,15,c16d803da87424f8f8361a3750078032697ba007,no_cache,4541,0,success,1.0,763.0,498.186,long build duration
angular_material.angular.io,16,c96ab0fe44fb70646ecf529ddcf1964561f52fab,no_cache,4574,0,success,13372.0,763.0,415.86,long build duration
angular_material.angular.io,17,295ad2be8847eb45735e8a8468a7e870b3ddbf09,no_cache,4568,0,success,14.0,763.0,485.538,long build duration
angular_material.angular.io,18,abb2502f3f52133b7dddfa7cdddace0f9a64e129,no_cache,4660,0,success,4.0,763.0,455.368,long build duration
angular_material.angular.io,19,a76475b6409f344ed3798cc712e63daab9c795a4,no_cache,4675,0,success,303.0,763.0,433.213,long build duration
apache_brpc,0,1e079372d611a783f6cab342e46afe0fa802b224,no_cache,845,0,success,6.0,2898.0,1051.419,long build duration
apache_brpc,1,e25b925ca2c139cbf90bd0a957c35270a65e20fa,no_cache,845,0,success,2.0,2898.0,1044.097,long build duration
apache_brpc,2,fc885ad37d5a1dfae47f1a32d899569b55376dab,no_cache,845,0,success,1.0,2898.0,1046.446,long build duration
apache_brpc,3,2453cd8dc7400ab6e404d026797f1eae2128900f,no_cache,845,0,success,2.0,2898.0,1050.723,long build duration
apache_brpc,4,475ae2a7eb555d76d1e73a544a46535db19b6666,no_cache,845,0,success,1.0,2898.0,1050.66,long build duration
apache_brpc,5,22f107655ad6632d44bb1574da007ecf15d5f0d6,no_cache,845,0,success,12.0,2898.0,1062.3,long build duration
apache_brpc,6,78762222143843dec01dedcbdb27634bc6beb58d,no_cache,845,0,success,4.0,2898.0,1051.591,long build duration
apache_brpc,7,80a4906b97d358b3c417f051e8a0cf38c42ffe27,no_cache,845,0,success,4.0,2898.0,1055.865,long build duration
apache_brpc,8,64bc8d9c329d853bd184efe9ac85ae34cc1dc4f5,no_cache,845,0,success,17.0,2898.0,1062.373,long build duration
apache_brpc,9,a0a79378d93f60c3d0610124120e85aeac900a21,no_cache,845,0,success,4.0,2898.0,1071.683,long build duration
apache_brpc,10,44447a551cae03e75e15cdf8d450be37582468c3,no_cache,845,0,success,1.0,2898.0,1070.025,long build duration
apache_brpc,11,d3de08179e94241f05425a1fdb3f66b989ca436a,no_cache,845,0,success,3.0,2898.0,1097.652,long build duration
apache_brpc,12,281b279479c32aefc0f47eb92b9f8b24c3a293c5,no_cache,845,0,success,7.0,2898.0,1076.135,long build duration
apache_brpc,13,d5327f688585f04b0dc8cd011cc2f22d9d541979,no_cache,845,0,success,9.0,2898.0,1063.026,long build duration
apache_brpc,14,1b486c6f2b7f2bfe2843fb4100cb1a76bcb3864b,no_cache,845,0,success,2.0,2898.0,1061.792,long build duration
apache_brpc,15,4a208a22997aa0d0e32961ce76a77d404a0bc490,no_cache,845,0,success,1.0,2898.0,1072.975,long build duration
apache_brpc,16,bc6f30deeef33d4bc1ecf1ea0c321d7d1804678d,no_cache,845,0,success,98.0,2898.0,1061.065,long build duration
apache_brpc,17,e4abb3fab3bacbbf127dcda553ddc6b67a2a0888,no_cache,845,0,success,16.0,2898.0,1083.245,long build duration
apache_brpc,18,65b753d1c8fa485bf551b1db9a065291af9646a0,no_cache,845,0,success,376.0,2898.0,1059.031,long build duration
apache_brpc,19,9b102f0c522bd1e1d6248dc609c63cca0514cef1,no_cache,845,0,success,504.0,2898.0,1052.925,long build duration
aspect-build_rules_js,0,e53359b24be68c08ffc15c3988e025b8a6caafe0,no_cache,96,0,success,9.0,692.0,143.029,medium build duration
aspect-build_rules_js,1,0726e218f3604ccd6b335c673f4e7c4f0c777aa7,no_cache,96,0,success,19.0,692.0,148.943,medium build duration
aspect-build_rules_js,2,07437933dc2bd374dc697d561371de67cb8c6d34,no_cache,96,0,success,149.0,692.0,136.596,medium build duration
aspect-build_rules_js,3,3a86a8c1c7206a3af895ffdec9dd035bdc6f74de,no_cache,96,0,success,162.0,692.0,138.533,medium build duration
aspect-build_rules_js,4,bfd0ab34690cf79cc1933bab079aa34da06b2403,no_cache,96,0,success,222.0,692.0,140.637,medium build duration
aspect-build_rules_js,5,b8ff81be193e5a34348875726f282fa7e0a2925f,no_cache,96,0,success,34.0,692.0,133.741,medium build duration
aspect-build_rules_js,6,f60bbf809ec013df3979659b4dfa84bc248da3fa,no_cache,96,0,success,141.0,692.0,133.203,medium build duration
aspect-build_rules_js,7,3f5168b39c7e8e23fa86b7c0db529d0bc46a8d20,no_cache,96,0,success,2.0,692.0,137.759,medium build duration
aspect-build_rules_js,8,8c0a50d8adff06898527f82d1b0a64c0eede94ed,no_cache,97,0,success,2.0,692.0,151.571,medium build duration
aspect-build_rules_js,9,f50f8b6ad3bd74f116cae90665b114ddee86cd06,no_cache,97,0,success,214.0,692.0,158.521,medium build duration
aspect-build_rules_js,10,a29f50e965d581b655d8d292e17d7a1a7cd3d890,no_cache,97,0,success,24.0,692.0,152.752,medium build duration
aspect-build_rules_js,11,1b4d373df215e6795b5e1cd967fd004e25131f37,no_cache,97,0,success,48.0,692.0,151.847,medium build duration
aspect-build_rules_js,12,ead5b6dab4ccf1934eb3040de00810a0d0fb329b,no_cache,97,0,success,62.0,692.0,152.722,medium build duration
aspect-build_rules_js,13,78a7af19d6a85ccb3d5ae7c39f662e2c125fe1b8,no_cache,97,0,success,24.0,692.0,153.798,medium build duration
aspect-build_rules_js,14,78d46224e10fe96bd83c5dfdb2bbd4dac334f6db,no_cache,99,0,success,50.0,692.0,150.283,medium build duration
aspect-build_rules_js,15,23894ba2c94639bd90911e0310e29cfa3c5a48a6,no_cache,99,0,success,252.0,692.0,153.116,medium build duration
aspect-build_rules_js,16,b3c368875f09f46235f7cef8ab92e34c7bd7589f,no_cache,99,0,success,73.0,692.0,152.6,medium build duration
aspect-build_rules_js,17,cc3b1cb2f19a5447ed4528a92537aeb381081b27,no_cache,99,0,success,2.0,692.0,154.682,medium build duration
aspect-build_rules_js,18,28ef5cfb7a70a349e7cde33000c842d7921893a6,no_cache,99,0,success,2.0,692.0,150.237,medium build duration
aspect-build_rules_js,19,e626ddb4b87fa9867884589ef9f1e1dd41acf47f,no_cache,98,0,success,14.0,692.0,154.599,medium build duration
bazelbuild_bazel-gazelle,0,bbeaaec862bef608a166d3e3e7ed288f9401759a,no_cache,105,0,success,1.0,634.0,118.83,medium build duration
bazelbuild_bazel-gazelle,1,8adf04f8f7587ec64dc0d616b7b5243cf49b3c9d,no_cache,105,0,success,2.0,634.0,120.978,medium build duration
bazelbuild_bazel-gazelle,2,089774eb6ed71828ed936d676834c2a2ba6d4ed2,no_cache,105,0,success,4.0,634.0,118.271,medium build duration
bazelbuild_bazel-gazelle,3,12f62e24f677f8f9b4e2f28d83996aa020cbbc47,no_cache,106,0,success,3101.0,634.0,122.408,medium build duration
bazelbuild_bazel-gazelle,4,636559912c34b1b90c2c6874c540a804d867b393,no_cache,106,0,success,5523.0,634.0,119.715,medium build duration
bazelbuild_bazel-gazelle,5,bcee164c07f8eeeccb0180fef4a16f5dbcb22596,no_cache,106,0,success,6.0,634.0,120.867,medium build duration
bazelbuild_bazel-gazelle,6,af021617bef884e1e40afb01b692092a471d9a48,no_cache,79,0,success,21.0,634.0,156.764,medium build duration
bazelbuild_bazel-gazelle,7,4385ee805178bbda76eaf96a85c883adc10966eb,no_cache,79,0,success,92.0,634.0,151.341,medium build duration
bazelbuild_bazel-gazelle,8,a9fdc5e10c48f0366eb48605ee41cbb8207645a3,no_cache,80,0,success,378.0,634.0,150.828,medium build duration
bazelbuild_bazel-gazelle,9,9c4a8d444274b09d67e583cdb80186296d73c54d,no_cache,80,0,success,496.0,634.0,153.662,medium build duration
bazelbuild_bazel-gazelle,10,e091227739a45452e4c5ff1b6756b36902018b57,no_cache,80,0,success,2.0,634.0,154.854,medium build duration
bazelbuild_bazel-gazelle,11,cf4ec9b2d4baab8fb88758955e393eed2652ae8f,no_cache,90,0,success,4.0,634.0,355.137,medium build duration
bazelbuild_bazel-gazelle,12,a23e4f9bf7c898896d55076bb469053db94e288f,no_cache,90,0,success,10.0,634.0,355.326,medium build duration
bazelbuild_bazel-gazelle,13,6579315bba588efc90f5d1ad790d8d0473bb72aa,no_cache,90,0,success,23.0,634.0,351.161,medium build duration
bazelbuild_bazel-gazelle,14,fe5140fb674b858dd48434c59a5e6f5fdd7905f2,no_cache,90,0,success,78.0,634.0,362.178,medium build duration
bazelbuild_bazel-gazelle,15,a1be47403b1aa95dd8f56b6a4954095dd1f572f1,no_cache,90,0,success,7.0,634.0,354.841,medium build duration
bazelbuild_bazel-gazelle,16,5492285c05e566b22c3a08f26e72d59745151a7b,no_cache,89,0,success,4.0,634.0,352.887,medium build duration
bazelbuild_bazel-gazelle,17,e770d465ac089e1a5a25da2034180cd1bb05b32b,no_cache,90,0,success,143.0,634.0,345.383,medium build duration
bazelbuild_bazel-gazelle,18,1857d0cc0c7b35bd02c366100c424c81df112ba8,no_cache,90,0,success,130.0,634.0,359.255,medium build duration
bazelbuild_bazel-gazelle,19,154fb9056955b411c15788f5ebec362a7d544762,no_cache,90,0,success,28.0,634.0,342.734,medium build duration
bazelbuild_bazelisk,0,089a39a3f896a43e759e0b494e4acfe2982aca7e,no_cache,95,0,success,2.0,250.0,242.834,medium build duration
bazelbuild_bazelisk,1,c715ab94ab774700d2883277d84337ab6c726b4f,no_cache,95,0,success,156.0,250.0,238.74,medium build duration
bazelbuild_bazelisk,2,963b6c931266cfd337a609f9d094b230e9563fff,no_cache,95,0,success,20.0,250.0,240.265,medium build duration
bazelbuild_bazelisk,3,42672dfd4f553b6408588fb51dddda627a0be657,no_cache,95,0,success,6.0,250.0,228.219,medium build duration
bazelbuild_bazelisk,4,38148627e5c497bb1d8a4b643defbf10242ddfd7,no_cache,109,0,success,33.0,250.0,295.847,medium build duration
bazelbuild_bazelisk,5,d5eed3077bac3db4d5e1b5e7d476a1f8f022184f,no_cache,109,0,success,30.0,250.0,300.062,medium build duration
bazelbuild_bazelisk,6,0f006d869137141944e4be1970663d1350a43e56,no_cache,107,0,success,5.0,250.0,291.804,medium build duration
bazelbuild_bazelisk,7,280b07a854a70f2ab0887d644e364c8e8c1c6187,no_cache,107,0,success,23.0,250.0,293.459,medium build duration
bazelbuild_bazelisk,8,618382246fae452d0d92b6086b29903c3bc71361,no_cache,107,0,success,39.0,250.0,298.347,medium build duration
bazelbuild_bazelisk,9,81f38ed1a2cb20748a6037d0f81fe943295e1112,no_cache,116,0,success,75.0,250.0,299.263,medium build duration
bazelbuild_bazelisk,10,40d8ae3b575950523ff42752e0c465a73af8d538,no_cache,116,0,success,23.0,250.0,297.569,medium build duration
bazelbuild_bazelisk,11,89dc94cfa227ad17b940c8398c65cd1b9f2c5957,no_cache,116,0,success,31.0,250.0,302.701,medium build duration
bazelbuild_bazelisk,12,48e743d62b87d0c86739e589407f8e8e47f872f3,no_cache,119,0,success,33.0,250.0,306.464,medium build duration
bazelbuild_bazelisk,13,c044e9471ed6a69bad1976dafa312200ae811d5e,no_cache,119,0,success,5.0,250.0,302.093,medium build duration
bazelbuild_bazelisk,14,d1565d8213492a2d380c8a07a1061268f12d65bb,no_cache,119,0,success,12.0,250.0,303.684,medium build duration
bazelbuild_bazelisk,15,b484ae2270ed6a8e9b54682042ca7b47471c9186,no_cache,117,0,success,86.0,250.0,384.604,medium build duration
bazelbuild_bazelisk,16,efa473d392de78acdbb0b10bd7d32a42f67e7f8a,no_cache,117,0,success,212.0,250.0,376.814,medium build duration
bazelbuild_bazelisk,17,b76d71d205223e7485c5901bfc54649ab3ae1f50,no_cache,117,0,success,92.0,250.0,384.139,medium build duration
bazelbuild_bazelisk,18,3629199b0fde2d63901733fc4e1ea1ed6d6f63d0,no_cache,117,0,success,4.0,250.0,378.811,medium build duration
bazelbuild_bazelisk,19,748a6da6f20eaa98dc87c58eb56eab8e7099572e,no_cache,117,0,success,31.0,250.0,393.625,medium build duration
bazelbuild_buildtools,0,d6daef01a1a2f41a4143a314bf1996bf351caa30,no_cache,421,0,success,127.0,808.0,430.632,long build duration
bazelbuild_buildtools,1,8dd79e56e98ee2f828c5c262eb6f657befde22fa,no_cache,421,0,success,5.0,808.0,424.642,long build duration
bazelbuild_buildtools,2,06740932878362ea83724cb830cd68593b301510,no_cache,452,0,success,45.0,808.0,441.534,long build duration
bazelbuild_buildtools,3,f45f398a1fb4b564095af33b9703f18f0b34168c,no_cache,452,0,success,10.0,808.0,439.903,long build duration
bazelbuild_buildtools,4,b6da5076e4009fe2dc2afe7d9439d793147cc4eb,no_cache,452,0,success,609.0,808.0,437.095,long build duration
bazelbuild_buildtools,5,23e2a9e4721aa4969503b2fdfe5ce9efa95b4259,no_cache,452,0,success,21.0,808.0,440.125,long build duration
bazelbuild_buildtools,6,849dfa4e7d1cc0d584eea5a1c3bb51eeb1189537,no_cache,452,0,success,6.0,808.0,440.005,long build duration
bazelbuild_buildtools,7,9263785502fa2d4f8e31c26b90d7baef3a0bcb0e,no_cache,454,0,success,34.0,808.0,438.538,long build duration
bazelbuild_buildtools,8,126821794126fb8f2545b7e59640767ab9c58246,no_cache,454,0,success,2.0,808.0,444.421,long build duration
bazelbuild_buildtools,9,8116150720ab818f3b961011e1187aba2142de72,no_cache,454,0,success,31.0,808.0,442.605,long build duration
bazelbuild_buildtools,10,762712d8ce3ff3aa361b36d50688eb4ab7884637,no_cache,454,0,success,61.0,808.0,441.416,long build duration
bazelbuild_buildtools,11,669c4920306e95c536a3eac4a3c7059872162750,no_cache,454,0,success,93.0,808.0,445.451,long build duration
bazelbuild_buildtools,12,34c5d6890b4ec79441f8e80e2879989ea6e9e98e,no_cache,454,0,success,22.0,808.0,439.242,long build duration
bazelbuild_buildtools,13,5bed896745f09507aa95026d4578bbb3c80be2d3,no_cache,459,0,success,106.0,808.0,441.424,long build duration
bazelbuild_buildtools,14,e4e56711ed614739a792a584f76d50c927f13421,no_cache,460,0,success,7.0,808.0,446.948,long build duration
bazelbuild_buildtools,15,cf446296fb76320fae3c0fbfa7d8006c7ddb5999,no_cache,460,0,success,18.0,808.0,446.459,long build duration
bazelbuild_buildtools,16,880d1de28dcc1a80d895a833bf3ed02674ab35da,no_cache,460,0,success,2.0,808.0,457.681,long build duration
bazelbuild_buildtools,17,686e1a34b69bb1b1326da887c53fd419f9d195d1,no_cache,462,0,success,24.0,808.0,453.988,long build duration
bazelbuild_buildtools,18,43e3addfdd8e032b3013ed2b16920a6e2be819d5,no_cache,477,0,success,125.0,808.0,698.818,long build duration
bazelbuild_buildtools,19,356eea36803a202cfb8edf5dba9b6766ec8ebc6e,no_cache,477,0,success,25.0,808.0,685.296,long build duration
google_closure-templates,0,d1bb9789fcf82b80212150b9a7e0439a74da30cc,no_cache,1441,0,success,20.0,5142.0,448.9,long build duration
google_closure-templates,1,b3e9cfcefa50863f9c68999e797fbaae53a7a57e,no_cache,1441,0,success,201.0,5142.0,458.662,long build duration
google_closure-templates,2,c7c02482d43fdf8f4b452f445447bc2539316f4b,no_cache,1441,0,success,44.0,5142.0,444.702,long build duration
google_closure-templates,3,c04b3e4f45986389ec19531722c264f09cb60a7e,no_cache,1441,0,success,227.0,5142.0,434.755,long build duration
google_closure-templates,4,f317a7b60750d34a83a624b5cf5084dc20d08119,no_cache,1441,0,success,177.0,5142.0,450.834,long build duration
google_closure-templates,5,9565ccf98e5c34973e4678cc85db490a46125093,no_cache,1441,0,success,2.0,5142.0,457.846,long build duration
google_closure-templates,6,e22d738e39dbe1188651f6323b30c4a60e9ee35c,no_cache,1441,0,success,186.0,5142.0,445.327,long build duration
google_closure-templates,7,344a9f8acf732f31b2e7bc71f93e7b4bd48d48c7,no_cache,1441,0,success,2.0,5142.0,448.584,long build duration
google_closure-templates,8,ad476192d49b34ab7fcbc3928eb68312b5d0092e,no_cache,1441,0,success,25.0,5142.0,440.575,long build duration
google_closure-templates,9,c17e347073b4ad8b7d8bccd11029cce1a3298d30,no_cache,1441,0,success,4.0,5142.0,426.277,long build duration
google_closure-templates,10,28931ff327e81b042fad3a53a68bc4d75401c1a8,no_cache,1441,0,success,4.0,5142.0,437.29,long build duration
google_closure-templates,11,09b9a1c84b06bdddf4084c9cb27c9df1550d452d,no_cache,1441,0,success,70.0,5142.0,436.0875,long build duration
google_closure-templates,12,b5be5daed122d802c2af881a3a2d1cdaf8f5ecb8,no_cache,1441,0,success,16.0,5142.0,444.43,long build duration
google_closure-templates,13,7d0eaab3ac640b61110c9795f7ffe63206470f11,no_cache,1441,0,success,23.0,5142.0,447.857,long build duration
google_closure-templates,14,b747469a9d693d25ea96ccf535b42eb45706b021,no_cache,1441,0,success,1527.0,5142.0,435.262,long build duration
google_closure-templates,15,33486617a7f5a311025ec12b52d9ef5ac9985a10,no_cache,1441,0,success,69.0,5142.0,430.275,long build duration
google_closure-templates,16,e38594d3b1ef5217e47986be01b2c16d964b778e,no_cache,1445,0,success,19.0,5142.0,430.14,long build duration
google_closure-templates,17,e06dcccb6948d5fd52e1a9e154ad1e8bd2697e31,no_cache,1445,0,success,13.0,5142.0,434.252,long build duration
google_closure-templates,18,ea258b7b5c236fe2b1d74fe48013cb0cd51a32a3,no_cache,1448,0,success,6.0,5142.0,499.793,long build duration
google_closure-templates,19,736b90c976e14c44410b89c27bc69f3ef70908da,no_cache,1448,0,success,131.0,5142.0,483.582,long build duration
google_flatbuffers,0,01834de25e4bf3975a9a00e816292b1ad0fe184b,no_cache,114,0,success,508.0,2879.0,125.859,medium build duration
google_flatbuffers,1,0fde16e426c1722d0aefa73851e5f34259ed0aec,no_cache,114,0,success,10.0,2879.0,126.455,medium build duration
google_flatbuffers,2,50cdf92e1ef4182f9e6174eebd3d930221617613,no_cache,114,0,success,1.0,2879.0,123.668,medium build duration
google_flatbuffers,3,876a64aae138be5d9eb9245348719a18161d8e09,no_cache,114,0,success,1961.0,2879.0,130.541,medium build duration
