project,subcommand,elapsed_time,critical_path,parallelism,target,commits
Tinder_bazel-diff,build,470.735,293.59,1,//:all,224.0
Tinder_bazel-diff,build,468.077,284.04,1,//:all,224.0
Tinder_bazel-diff,build,209.447,136.49,2,//:all,224.0
Tinder_bazel-diff,build,257.839,203.87,2,//:all,224.0
Tinder_bazel-diff,build,189.05,130.0,2,//:all,224.0
Tinder_bazel-diff,build,207.904,151.1,2,//:all,224.0
Tinder_bazel-diff,build,231.962,175.0,2,//:all,224.0
Tinder_bazel-diff,build,235.072,143.79,2,//:all,224.0
Tinder_bazel-diff,build,190.742,135.59,2,//:all,224.0
Tinder_bazel-diff,build,192.301,135.96,2,//:all,224.0
Tinder_bazel-diff,build,273.791,190.6,2,//:all,224.0
Tinder_bazel-diff,build,183.958,129.47,2,//:all,224.0
angular_material.angular.io,build,1003.468,577.85,1,//:all,763.0
angular_material.angular.io,build,1024.374,629.73,1,//:all,763.0
angular_material.angular.io,build,1063.979,614.55,1,//:all,763.0
angular_material.angular.io,build,1071.853,614.24,1,//:all,763.0
angular_material.angular.io,build,1014.641,613.3,1,//:all,763.0
angular_material.angular.io,build,1011.195,582.83,1,//:all,763.0
angular_material.angular.io,build,1069.677,607.67,1,//:all,763.0
angular_material.angular.io,build,1104.961,621.98,1,//:all,763.0
angular_material.angular.io,build,1007.211,620.19,1,//:all,763.0
angular_material.angular.io,build,1001.388,612.81,1,//:all,763.0
angular_material.angular.io,build,548.002,296.98,2,//:all,763.0
angular_material.angular.io,build,557.407,362.99,2,//:all,763.0
angular_material.angular.io,build,560.821,355.83,2,//:all,763.0
angular_material.angular.io,build,492.776,283.65,2,//:all,763.0
angular_material.angular.io,build,584.426,320.07,2,//:all,763.0
angular_material.angular.io,build,578.886,381.21,2,//:all,763.0
angular_material.angular.io,build,542.962,343.4,2,//:all,763.0
angular_material.angular.io,build,523.95,309.44,2,//:all,763.0
angular_material.angular.io,build,569.065,319.77,2,//:all,763.0
angular_material.angular.io,build,564.341,375.8,2,//:all,763.0
apache_brpc,build,2518.722,2406.28,1,//:all,2898.0
apache_brpc,build,2572.215,2119.29,1,//:all,2898.0
apache_brpc,build,2620.517,2120.67,1,//:all,2898.0
apache_brpc,build,2607.063,2331.58,1,//:all,2898.0
apache_brpc,build,2542.675,2434.58,1,//:all,2898.0
apache_brpc,build,2548.831,2451.54,1,//:all,2898.0
apache_brpc,build,2592.185,2486.13,1,//:all,2898.0
apache_brpc,build,2583.409,2042.46,1,//:all,2898.0
apache_brpc,build,2531.689,2115.81,1,//:all,2898.0
apache_brpc,build,2536.576,2133.99,1,//:all,2898.0
apache_brpc,build,1384.137,1161.08,2,//:all,2898.0
apache_brpc,build,1394.295,1159.91,2,//:all,2898.0
apache_brpc,build,1345.693,1203.44,2,//:all,2898.0
apache_brpc,build,1328.653,1097.1,2,//:all,2898.0
apache_brpc,build,1390.504,1122.27,2,//:all,2898.0
apache_brpc,build,1207.73,1036.92,2,//:all,2898.0
apache_brpc,build,1251.161,996.33,2,//:all,2898.0
apache_brpc,build,1381.102,1235.44,2,//:all,2898.0
apache_brpc,build,1394.473,1334.3,2,//:all,2898.0
apache_brpc,build,1440.844,1182.47,2,//:all,2898.0
aspect-build_rules_js,build,751.25,461.19,1,//:all,692.0
aspect-build_rules_js,build,750.607,463.22,1,//:all,692.0
aspect-build_rules_js,build,731.169,443.64,1,//:all,692.0
aspect-build_rules_js,build,738.272,442.04,1,//:all,692.0
aspect-build_rules_js,build,750.636,460.17,1,//:all,692.0
aspect-build_rules_js,build,752.239,459.13,1,//:all,692.0
aspect-build_rules_js,build,732.675,448.39,1,//:all,692.0
aspect-build_rules_js,build,732.534,454.44,1,//:all,692.0
aspect-build_rules_js,build,750.804,453.06,1,//:all,692.0
aspect-build_rules_js,build,742.677,451.37,1,//:all,692.0
aspect-build_rules_js,build,353.993,199.1,2,//:all,692.0
aspect-build_rules_js,build,421.851,267.96,2,//:all,692.0
aspect-build_rules_js,build,348.053,197.19,2,//:all,692.0
aspect-build_rules_js,build,440.679,240.07,2,//:all,692.0
aspect-build_rules_js,build,371.488,203.14,2,//:all,692.0
aspect-build_rules_js,build,426.244,186.47,2,//:all,692.0
aspect-build_rules_js,build,339.037,178.31,2,//:all,692.0
aspect-build_rules_js,build,424.981,192.94,2,//:all,692.0
aspect-build_rules_js,build,361.688,198.07,2,//:all,692.0
aspect-build_rules_js,build,407.542,194.15,2,//:all,692.0
bazelbuild_bazel-gazelle,build,844.353,614.36,1,//:all,634.0
bazelbuild_bazel-gazelle,build,854.635,616.31,1,//:all,634.0
bazelbuild_bazel-gazelle,build,846.336,611.2,1,//:all,634.0
bazelbuild_bazel-gazelle,build,838.12,597.36,1,//:all,634.0
bazelbuild_bazel-gazelle,build,871.287,551.97,1,//:all,634.0
bazelbuild_bazel-gazelle,build,890.634,547.54,1,//:all,634.0
bazelbuild_bazel-gazelle,build,904.255,605.66,1,//:all,634.0
bazelbuild_bazel-gazelle,build,907.839,602.47,1,//:all,634.0
bazelbuild_bazel-gazelle,build,838.825,596.79,1,//:all,634.0
bazelbuild_bazel-gazelle,build,832.205,598.83,1,//:all,634.0
bazelbuild_bazel-gazelle,build,400.671,262.36,2,//:all,634.0
bazelbuild_bazel-gazelle,build,445.69,303.98,2,//:all,634.0
bazelbuild_bazel-gazelle,build,386.684,255.83,2,//:all,634.0
bazelbuild_bazel-gazelle,build,472.942,257.74,2,//:all,634.0
bazelbuild_bazel-gazelle,build,447.444,328.48,2,//:all,634.0
bazelbuild_bazel-gazelle,build,395.112,257.65,2,//:all,634.0
bazelbuild_bazel-gazelle,build,483.622,336.89,2,//:all,634.0
bazelbuild_bazel-gazelle,build,380.811,262.43,2,//:all,634.0
bazelbuild_bazel-gazelle,build,463.274,337.32,2,//:all,634.0
bazelbuild_bazel-gazelle,build,372.118,261.27,2,//:all,634.0
bazelbuild_bazelisk,build,959.292,648.77,1,//:all,250.0
bazelbuild_bazelisk,build,967.632,643.19,1,//:all,250.0
bazelbuild_bazelisk,build,927.674,651.47,1,//:all,250.0
bazelbuild_bazelisk,build,944.005,662.82,1,//:all,250.0
bazelbuild_bazelisk,build,921.506,643.51,1,//:all,250.0
bazelbuild_bazelisk,build,916.633,649.13,1,//:all,250.0
bazelbuild_bazelisk,build,910.18,650.93,1,//:all,250.0
bazelbuild_bazelisk,build,906.135,628.48,1,//:all,250.0
bazelbuild_bazelisk,build,957.797,644.24,1,//:all,250.0
bazelbuild_bazelisk,build,972.906,663.04,1,//:all,250.0
bazelbuild_bazelisk,build,431.058,289.28,2,//:all,250.0
bazelbuild_bazelisk,build,489.348,355.64,2,//:all,250.0
bazelbuild_bazelisk,build,439.483,303.05,2,//:all,250.0
bazelbuild_bazelisk,build,476.395,289.29,2,//:all,250.0
bazelbuild_bazelisk,build,502.979,357.56,2,//:all,250.0
bazelbuild_bazelisk,build,419.339,285.07,2,//:all,250.0
bazelbuild_bazelisk,build,513.053,301.7,2,//:all,250.0
bazelbuild_bazelisk,build,493.048,351.7,2,//:all,250.0
bazelbuild_bazelisk,build,433.438,296.63,2,//:all,250.0
bazelbuild_bazelisk,build,526.856,327.9,2,//:all,250.0
bazelbuild_buildtools,build,1691.698,1427.75,1,//:all,808.0
bazelbuild_buildtools,build,1698.12,1420.39,1,//:all,808.0
bazelbuild_buildtools,build,1604.957,1307.71,1,//:all,808.0
bazelbuild_buildtools,build,1618.201,1312.99,1,//:all,808.0
bazelbuild_buildtools,build,1660.884,1379.99,1,//:all,808.0
bazelbuild_buildtools,build,1681.414,1381.55,1,//:all,808.0
bazelbuild_buildtools,build,1602.711,1364.69,1,//:all,808.0
bazelbuild_buildtools,build,1598.996,1360.65,1,//:all,808.0
bazelbuild_buildtools,build,1608.652,1367.25,1,//:all,808.0
bazelbuild_buildtools,build,1608.77,1368.17,1,//:all,808.0
bazelbuild_buildtools,build,783.882,660.44,2,//:all,808.0
bazelbuild_buildtools,build,808.64,683.34,2,//:all,808.0
bazelbuild_buildtools,build,806.119,690.55,2,//:all,808.0
bazelbuild_buildtools,build,794.475,678.92,2,//:all,808.0
bazelbuild_buildtools,build,803.869,693.15,2,//:all,808.0
bazelbuild_buildtools,build,814.264,688.48,2,//:all,808.0
bazelbuild_buildtools,build,795.656,679.68,2,//:all,808.0
bazelbuild_buildtools,build,805.964,661.38,2,//:all,808.0
bazelbuild_buildtools,build,789.883,604.92,2,//:all,808.0
bazelbuild_buildtools,build,793.734,602.69,2,//:all,808.0
bazelbuild_rules_dotnet,build,299.957,49.63,1,//:all,318.0
bazelbuild_rules_dotnet,build,305.027,49.71,1,//:all,318.0
bazelbuild_rules_dotnet,build,382.457,55.01,1,//:all,318.0
bazelbuild_rules_dotnet,build,394.833,51.77,1,//:all,318.0
bazelbuild_rules_dotnet,build,310.484,53.45,1,//:all,318.0
bazelbuild_rules_dotnet,build,301.501,53.36,1,//:all,318.0
bazelbuild_rules_dotnet,build,377.832,51.07,1,//:all,318.0
bazelbuild_rules_dotnet,build,375.623,51.27,1,//:all,318.0
bazelbuild_rules_dotnet,build,283.231,53.14,1,//:all,318.0
bazelbuild_rules_dotnet,build,293.498,50.27,1,//:all,318.0
bazelbuild_rules_dotnet,build,152.886,28.03,2,//:all,318.0
bazelbuild_rules_dotnet,build,239.17,37.85,2,//:all,318.0
bazelbuild_rules_dotnet,build,165.54,27.29,2,//:all,318.0
bazelbuild_rules_dotnet,build,164.536,36.55,2,//:all,318.0
bazelbuild_rules_dotnet,build,151.652,26.62,2,//:all,318.0
bazelbuild_rules_dotnet,build,222.282,49.11,2,//:all,318.0
bazelbuild_rules_dotnet,build,179.808,27.63,2,//:all,318.0
bazelbuild_rules_dotnet,build,166.819,36.96,2,//:all,318.0
bazelbuild_rules_dotnet,build,154.785,26.55,2,//:all,318.0
bazelbuild_rules_dotnet,build,238.647,50.37,2,//:all,318.0
bazelbuild_rules_go,build,259.079,148.49,1,//:all,1691.0
bazelbuild_rules_go,build,266.876,148.91,1,//:all,1691.0
bazelbuild_rules_go,build,280.959,151.97,1,//:all,1691.0
bazelbuild_rules_go,build,287.895,154.47,1,//:all,1691.0
bazelbuild_rules_go,build,311.816,179.82,1,//:all,1691.0
bazelbuild_rules_go,build,308.669,172.71,1,//:all,1691.0
bazelbuild_rules_go,build,270.183,163.11,1,//:all,1691.0
bazelbuild_rules_go,build,267.979,155.87,1,//:all,1691.0
bazelbuild_rules_go,build,305.426,194.24,1,//:all,1691.0
bazelbuild_rules_go,build,315.268,206.16,1,//:all,1691.0
bazelbuild_rules_go,build,166.543,68.21,2,//:all,1691.0
bazelbuild_rules_go,build,132.438,76.03,2,//:all,1691.0
bazelbuild_rules_go,build,135.56,77.16,2,//:all,1691.0
bazelbuild_rules_go,build,128.294,73.94,2,//:all,1691.0
bazelbuild_rules_go,build,167.628,116.56,2,//:all,1691.0
bazelbuild_rules_go,build,175.729,74.05,2,//:all,1691.0
bazelbuild_rules_go,build,131.638,78.62,2,//:all,1691.0
bazelbuild_rules_go,build,124.561,70.55,2,//:all,1691.0
bazelbuild_rules_go,build,135.463,73.19,2,//:all,1691.0
bazelbuild_rules_go,build,162.683,107.42,2,//:all,1691.0
bazelbuild_rules_jvm_external,build,230.359,28.5,1,//:all,489.0
bazelbuild_rules_jvm_external,build,251.057,31.83,1,//:all,489.0
bazelbuild_rules_jvm_external,build,190.662,31.72,1,//:all,489.0
bazelbuild_rules_jvm_external,build,179.6,29.34,1,//:all,489.0
bazelbuild_rules_jvm_external,build,202.193,29.13,1,//:all,489.0
bazelbuild_rules_jvm_external,build,202.514,28.43,1,//:all,489.0
bazelbuild_rules_jvm_external,build,280.397,31.29,1,//:all,489.0
bazelbuild_rules_jvm_external,build,282.375,29.23,1,//:all,489.0
bazelbuild_rules_jvm_external,build,192.183,28.32,1,//:all,489.0
bazelbuild_rules_jvm_external,build,185.898,31.12,1,//:all,489.0
bazelbuild_rules_jvm_external,build,105.289,21.49,2,//:all,489.0
bazelbuild_rules_jvm_external,build,103.91,16.69,2,//:all,489.0
bazelbuild_rules_jvm_external,build,94.437,15.36,2,//:all,489.0
bazelbuild_rules_jvm_external,build,174.241,28.93,2,//:all,489.0
bazelbuild_rules_jvm_external,build,100.344,16.08,2,//:all,489.0
bazelbuild_rules_jvm_external,build,92.6,15.67,2,//:all,489.0
bazelbuild_rules_jvm_external,build,90.205,17.86,2,//:all,489.0
bazelbuild_rules_jvm_external,build,101.537,15.27,2,//:all,489.0
bazelbuild_rules_jvm_external,build,107.488,15.17,2,//:all,489.0
bazelbuild_rules_jvm_external,build,107.133,24.76,2,//:all,489.0
bazelbuild_rules_kotlin,build,2307.102,2089.63,1,//:all,626.0
bazelbuild_rules_kotlin,build,2353.137,2137.06,1,//:all,626.0
bazelbuild_rules_kotlin,build,2376.929,2175.17,1,//:all,626.0
bazelbuild_rules_kotlin,build,2363.592,2189.53,1,//:all,626.0
bazelbuild_rules_kotlin,build,2295.57,2141.73,1,//:all,626.0
bazelbuild_rules_kotlin,build,2325.308,2167.56,1,//:all,626.0
bazelbuild_rules_kotlin,build,2314.653,2168.95,1,//:all,626.0
bazelbuild_rules_kotlin,build,2289.077,2144.73,1,//:all,626.0
bazelbuild_rules_kotlin,build,2291.233,2146.0,1,//:all,626.0
bazelbuild_rules_kotlin,build,2335.325,2187.43,1,//:all,626.0
bazelbuild_rules_kotlin,build,1090.438,1021.2,2,//:all,626.0
bazelbuild_rules_kotlin,build,1211.185,1139.89,2,//:all,626.0
bazelbuild_rules_kotlin,build,1123.976,1047.77,2,//:all,626.0
bazelbuild_rules_kotlin,build,1193.227,1120.25,2,//:all,626.0
bazelbuild_rules_kotlin,build,1138.312,1068.43,2,//:all,626.0
bazelbuild_rules_kotlin,build,1212.422,1136.62,2,//:all,626.0
bazelbuild_rules_kotlin,build,1124.401,1054.12,2,//:all,626.0
bazelbuild_rules_kotlin,build,1135.078,1058.28,2,//:all,626.0
bazelbuild_rules_kotlin,build,1113.702,1038.62,2,//:all,626.0
bazelbuild_rules_kotlin,build,1204.113,1134.45,2,//:all,626.0
bazelbuild_rules_rust,build,172.592,17.23,1,//:all,1111.0
bazelbuild_rules_rust,build,202.314,15.28,1,//:all,1111.0
bazelbuild_rules_rust,build,173.522,14.5,1,//:all,1111.0
bazelbuild_rules_rust,build,164.359,14.48,1,//:all,1111.0
bazelbuild_rules_rust,build,271.517,20.92,1,//:all,1111.0
bazelbuild_rules_rust,build,271.015,17.22,1,//:all,1111.0
bazelbuild_rules_rust,build,162.035,14.23,1,//:all,1111.0
bazelbuild_rules_rust,build,164.333,17.37,1,//:all,1111.0
bazelbuild_rules_rust,build,172.344,15.55,1,//:all,1111.0
bazelbuild_rules_rust,build,148.705,14.64,1,//:all,1111.0
bazelbuild_rules_rust,build,104.295,7.51,2,//:all,1111.0
bazelbuild_rules_rust,build,116.205,16.09,2,//:all,1111.0
bazelbuild_rules_rust,build,182.358,7.12,2,//:all,1111.0
bazelbuild_rules_rust,build,107.74,8.76,2,//:all,1111.0
bazelbuild_rules_rust,build,121.157,7.16,2,//:all,1111.0
bazelbuild_rules_rust,build,103.957,7.97,2,//:all,1111.0
bazelbuild_rules_rust,build,104.424,7.56,2,//:all,1111.0
bazelbuild_rules_rust,build,130.93,14.41,2,//:all,1111.0
bazelbuild_rules_rust,build,170.852,9.5,2,//:all,1111.0
bazelbuild_rules_rust,build,102.479,6.83,2,//:all,1111.0
bazeltools_bazel-deps,build,1339.78,1223.17,1,//:all,265.0
bazeltools_bazel-deps,build,1389.501,1284.05,1,//:all,265.0
bazeltools_bazel-deps,build,1344.644,1205.81,1,//:all,265.0
bazeltools_bazel-deps,build,1324.812,1195.66,1,//:all,265.0
bazeltools_bazel-deps,build,1410.863,1279.86,1,//:all,265.0
bazeltools_bazel-deps,build,1403.788,1301.01,1,//:all,265.0
bazeltools_bazel-deps,build,1335.407,1231.87,1,//:all,265.0
bazeltools_bazel-deps,build,1336.04,1191.47,1,//:all,265.0
bazeltools_bazel-deps,build,1349.51,1227.01,1,//:all,265.0
bazeltools_bazel-deps,build,1349.718,1239.27,1,//:all,265.0
bazeltools_bazel-deps,build,649.306,590.4,2,//:all,265.0
bazeltools_bazel-deps,build,669.805,604.59,2,//:all,265.0
bazeltools_bazel-deps,build,652.434,595.69,2,//:all,265.0
bazeltools_bazel-deps,build,663.967,591.83,2,//:all,265.0
bazeltools_bazel-deps,build,678.207,619.81,2,//:all,265.0
bazeltools_bazel-deps,build,680.941,622.96,2,//:all,265.0
bazeltools_bazel-deps,build,689.623,628.56,2,//:all,265.0
bazeltools_bazel-deps,build,626.76,565.84,2,//:all,265.0
bazeltools_bazel-deps,build,660.145,563.8,2,//:all,265.0
bazeltools_bazel-deps,build,694.064,580.86,2,//:all,265.0
chipsalliance_verible,build,5938.378,4738.25,1,//:all,2872.0
chipsalliance_verible,build,5943.993,4912.66,1,//:all,2872.0
chipsalliance_verible,build,5920.892,3155.09,1,//:all,2872.0
chipsalliance_verible,build,5917.706,5200.72,1,//:all,2872.0
chipsalliance_verible,build,6027.134,5128.58,1,//:all,2872.0
chipsalliance_verible,build,6025.523,4402.19,1,//:all,2872.0
chipsalliance_verible,build,5897.034,5167.67,1,//:all,2872.0
chipsalliance_verible,build,5911.62,5291.34,1,//:all,2872.0
chipsalliance_verible,build,5674.255,4841.12,1,//:all,2872.0
chipsalliance_verible,build,5680.31,5118.36,1,//:all,2872.0
chipsalliance_verible,build,2816.714,2465.07,2,//:all,2872.0
chipsalliance_verible,build,2860.096,2571.58,2,//:all,2872.0
chipsalliance_verible,build,2838.975,2552.32,2,//:all,2872.0
chipsalliance_verible,build,2808.503,2343.31,2,//:all,2872.0
chipsalliance_verible,build,2835.035,2533.62,2,//:all,2872.0
chipsalliance_verible,build,2848.241,2390.17,2,//:all,2872.0
chipsalliance_verible,build,2845.295,2028.66,2,//:all,2872.0
chipsalliance_verible,build,2838.275,2621.28,2,//:all,2872.0
chipsalliance_verible,build,2859.338,2695.19,2,//:all,2872.0
chipsalliance_verible,build,2872.796,2342.47,2,//:all,2872.0
3rdparty_stout,build,288.514,207.42,4,//:all,106.0
3rdparty_stout,build,351.023,213.58,4,//:all,106.0
3rdparty_stout,build,319.814,227.92,4,//:all,106.0
3rdparty_stout,build,364.003,246.43,4,//:all,106.0
3rdparty_stout,build,264.126,218.42,4,//:all,106.0
3rdparty_stout,build,375.199,325.1,4,//:all,106.0
3rdparty_stout,build,298.457,256.47,4,//:all,106.0
3rdparty_stout,build,365.829,294.92,4,//:all,106.0
3rdparty_stout,build,288.105,207.46,4,//:all,106.0
3rdparty_stout,build,276.533,234.29,4,//:all,106.0
GoogleCloudPlatform_elcarro-oracle-operator,build,169.375,40.27,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,264.71,47.27,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,176.864,38.36,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,169.757,40.02,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,182.171,40.64,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,240.897,34.65,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,181.015,40.21,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,172.691,38.67,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,167.618,39.34,4,//:all,317.0
GoogleCloudPlatform_elcarro-oracle-operator,build,265.792,40.7,4,//:all,317.0
Tinder_bazel-diff,build,128.547,70.29,4,//:all,224.0
Tinder_bazel-diff,build,107.974,69.23,4,//:all,224.0
Tinder_bazel-diff,build,118.384,76.77,4,//:all,224.0
Tinder_bazel-diff,build,121.605,72.58,4,//:all,224.0
Tinder_bazel-diff,build,195.153,134.03,4,//:all,224.0
Tinder_bazel-diff,build,133.917,81.67,4,//:all,224.0
Tinder_bazel-diff,build,111.89,73.57,4,//:all,224.0
Tinder_bazel-diff,build,125.68,81.08,4,//:all,224.0
Tinder_bazel-diff,build,112.714,68.95,4,//:all,224.0
Tinder_bazel-diff,build,109.023,70.11,4,//:all,224.0
angular_material.angular.io,build,444.067,255.81,4,//:all,763.0
angular_material.angular.io,build,371.935,250.12,4,//:all,763.0
angular_material.angular.io,build,386.999,223.96,4,//:all,763.0
angular_material.angular.io,build,459.705,328.09,4,//:all,763.0
angular_material.angular.io,build,329.242,218.73,4,//:all,763.0
angular_material.angular.io,build,415.889,297.38,4,//:all,763.0
angular_material.angular.io,build,348.023,216.41,4,//:all,763.0
angular_material.angular.io,build,440.774,318.86,4,//:all,763.0
angular_material.angular.io,build,355.78,221.26,4,//:all,763.0
angular_material.angular.io,build,408.513,294.59,4,//:all,763.0
apache_brpc,build,812.008,659.57,4,//:all,2898.0
apache_brpc,build,789.423,608.14,4,//:all,2898.0
apache_brpc,build,792.655,679.14,4,//:all,2898.0
apache_brpc,build,794.862,634.67,4,//:all,2898.0
apache_brpc,build,766.428,629.46,4,//:all,2898.0
apache_brpc,build,837.622,681.57,4,//:all,2898.0
apache_brpc,build,777.924,680.08,4,//:all,2898.0
apache_brpc,build,764.162,650.5,4,//:all,2898.0
apache_brpc,build,772.619,737.62,4,//:all,2898.0
apache_brpc,build,790.569,660.53,4,//:all,2898.0
aspect-build_rules_js,build,289.773,182.91,4,//:all,692.0
aspect-build_rules_js,build,207.386,120.4,4,//:all,692.0
aspect-build_rules_js,build,193.915,110.64,4,//:all,692.0
aspect-build_rules_js,build,275.998,184.65,4,//:all,692.0
aspect-build_rules_js,build,194.447,105.79,4,//:all,692.0
aspect-build_rules_js,build,218.082,119.16,4,//:all,692.0
aspect-build_rules_js,build,255.224,165.88,4,//:all,692.0
aspect-build_rules_js,build,214.05,111.21,4,//:all,692.0
aspect-build_rules_js,build,207.045,105.45,4,//:all,692.0
aspect-build_rules_js,build,256.736,171.36,4,//:all,692.0
bazelbuild_bazel-gazelle,build,248.828,139.27,4,//:all,634.0
bazelbuild_bazel-gazelle,build,212.897,145.29,4,//:all,634.0
bazelbuild_bazel-gazelle,build,245.134,173.09,4,//:all,634.0
bazelbuild_bazel-gazelle,build,255.448,135.27,4,//:all,634.0
bazelbuild_bazel-gazelle,build,216.325,151.38,4,//:all,634.0
bazelbuild_bazel-gazelle,build,214.646,144.41,4,//:all,634.0
bazelbuild_bazel-gazelle,build,272.145,139.72,4,//:all,634.0
bazelbuild_bazel-gazelle,build,212.557,126.63,4,//:all,634.0
bazelbuild_bazel-gazelle,build,253.192,166.33,4,//:all,634.0
bazelbuild_bazel-gazelle,build,234.772,124.63,4,//:all,634.0
bazelbuild_bazelisk,build,236.674,140.31,4,//:all,250.0
bazelbuild_bazelisk,build,299.287,180.75,4,//:all,250.0
bazelbuild_bazelisk,build,247.827,137.31,4,//:all,250.0
bazelbuild_bazelisk,build,240.044,141.06,4,//:all,250.0
bazelbuild_bazelisk,build,349.517,197.4,4,//:all,250.0
bazelbuild_bazelisk,build,301.751,161.71,4,//:all,250.0
bazelbuild_bazelisk,build,316.713,162.46,4,//:all,250.0
bazelbuild_bazelisk,build,221.254,130.36,4,//:all,250.0
bazelbuild_bazelisk,build,292.669,181.08,4,//:all,250.0
bazelbuild_bazelisk,build,248.999,130.37,4,//:all,250.0
bazelbuild_buildtools,build,407.22,322.76,4,//:all,808.0
bazelbuild_buildtools,build,441.165,301.21,4,//:all,808.0
bazelbuild_buildtools,build,426.911,344.49,4,//:all,808.0
bazelbuild_buildtools,build,405.924,317.57,4,//:all,808.0
bazelbuild_buildtools,build,441.256,353.24,4,//:all,808.0
bazelbuild_buildtools,build,395.177,290.59,4,//:all,808.0
bazelbuild_buildtools,build,459.438,363.62,4,//:all,808.0
bazelbuild_buildtools,build,357.813,289.47,4,//:all,808.0
bazelbuild_buildtools,build,440.681,302.2,4,//:all,808.0
bazelbuild_buildtools,build,426.551,346.06,4,//:all,808.0
bazelbuild_rules_dotnet,build,200.786,31.14,4,//:all,318.0
bazelbuild_rules_dotnet,build,99.681,18.25,4,//:all,318.0
bazelbuild_rules_dotnet,build,107.452,14.81,4,//:all,318.0
bazelbuild_rules_dotnet,build,141.293,19.25,4,//:all,318.0
bazelbuild_rules_dotnet,build,113.927,14.79,4,//:all,318.0
bazelbuild_rules_dotnet,build,169.95,32.62,4,//:all,318.0
bazelbuild_rules_dotnet,build,148.435,20.54,4,//:all,318.0
bazelbuild_rules_dotnet,build,89.083,14.41,4,//:all,318.0
bazelbuild_rules_dotnet,build,81.632,16.18,4,//:all,318.0
bazelbuild_rules_dotnet,build,93.384,15.77,4,//:all,318.0
bazelbuild_rules_go,build,102.018,50.09,4,//:all,1691.0
bazelbuild_rules_go,build,109.725,48.91,4,//:all,1691.0
bazelbuild_rules_go,build,185.374,89.38,4,//:all,1691.0
bazelbuild_rules_go,build,88.313,53.23,4,//:all,1691.0
bazelbuild_rules_go,build,99.189,49.11,4,//:all,1691.0
bazelbuild_rules_go,build,114.928,52.14,4,//:all,1691.0
bazelbuild_rules_go,build,144.381,87.81,4,//:all,1691.0
bazelbuild_rules_go,build,132.14,83.47,4,//:all,1691.0
bazelbuild_rules_go,build,148.109,67.74,4,//:all,1691.0
bazelbuild_rules_go,build,104.363,54.09,4,//:all,1691.0
bazelbuild_rules_jvm_external,build,83.6,9.51,4,//:all,489.0
bazelbuild_rules_jvm_external,build,82.783,8.68,4,//:all,489.0
bazelbuild_rules_jvm_external,build,87.657,8.94,4,//:all,489.0
bazelbuild_rules_jvm_external,build,141.524,21.95,4,//:all,489.0
bazelbuild_rules_jvm_external,build,114.231,9.25,4,//:all,489.0
bazelbuild_rules_jvm_external,build,85.528,9.34,4,//:all,489.0
bazelbuild_rules_jvm_external,build,84.921,8.96,4,//:all,489.0
bazelbuild_rules_jvm_external,build,91.221,9.23,4,//:all,489.0
bazelbuild_rules_jvm_external,build,85.996,8.78,4,//:all,489.0
bazelbuild_rules_jvm_external,build,135.47,15.2,4,//:all,489.0
bazelbuild_rules_kotlin,build,545.281,490.01,4,//:all,626.0
bazelbuild_rules_kotlin,build,576.101,496.12,4,//:all,626.0
bazelbuild_rules_kotlin,build,633.14,574.3,4,//:all,626.0
bazelbuild_rules_kotlin,build,591.03,543.77,4,//:all,626.0
bazelbuild_rules_kotlin,build,523.061,479.2,4,//:all,626.0
bazelbuild_rules_kotlin,build,588.492,508.29,4,//:all,626.0
bazelbuild_rules_kotlin,build,618.617,552.45,4,//:all,626.0
bazelbuild_rules_kotlin,build,602.531,558.95,4,//:all,626.0
bazelbuild_rules_kotlin,build,505.964,466.68,4,//:all,626.0
bazelbuild_rules_kotlin,build,609.355,528.22,4,//:all,626.0
bazelbuild_rules_rust,build,111.077,4.07,4,//:all,1111.0
bazelbuild_rules_rust,build,201.27,4.49,4,//:all,1111.0
bazelbuild_rules_rust,build,96.386,4.53,4,//:all,1111.0
bazelbuild_rules_rust,build,121.774,5.8,4,//:all,1111.0
bazelbuild_rules_rust,build,85.917,4.35,4,//:all,1111.0
bazelbuild_rules_rust,build,98.626,4.53,4,//:all,1111.0
bazelbuild_rules_rust,build,151.798,9.35,4,//:all,1111.0
bazelbuild_rules_rust,build,113.335,3.92,4,//:all,1111.0
bazelbuild_rules_rust,build,95.891,5.08,4,//:all,1111.0
bazelbuild_rules_rust,build,96.679,4.17,4,//:all,1111.0
bazeltools_bazel-deps,build,404.22,355.43,4,//:all,265.0
bazeltools_bazel-deps,build,348.819,281.6,4,//:all,265.0
bazeltools_bazel-deps,build,432.072,362.16,4,//:all,265.0
bazeltools_bazel-deps,build,318.701,253.94,4,//:all,265.0
bazeltools_bazel-deps,build,437.357,359.48,4,//:all,265.0
bazeltools_bazel-deps,build,291.294,257.11,4,//:all,265.0
