project#ci_tool#build_tool#raw_arguments#local_cache#remote_cache#parallelism#cores#invoker
mojohaus_exec-maven-plugin#github_actions#maven#-P run-its verify#True#False#-1#2#ci
simpligility_maven-repository-tools#github_actions#maven#clean install -B#True#False#-1#2#ci
checkstyle_sonar-checkstyle#travis_ci#maven#-e clean install#True#False#-1#2#shell
Pi4J_pi4j-v2#github_actions#maven#deploy -Pnative,cross-compile --batch-mode#False#False#-1#2#docker
baidu_brcc#travis_ci#maven#clean cobertura:cobertura -Dmaven.javadoc.skip=true test#True#False#-1#2#ci
jenkinsci_hashicorp-vault-plugin#github_actions#maven#clean deploy#False#False#-1#2#ci
jenkinsci_ansible-plugin#github_actions#maven#clean deploy#False#False#-1#2#ci
jenkinsci_embeddable-build-status-plugin#github_actions#maven#clean deploy#False#False#-1#2#ci
openzipkin_zipkin-reporter-java#github_actions#maven#--batch-mode -s ./.settings.xml -Prelease -nsu -DskipTests clean deploy#True#False#-1#2#ci
bpodgursky_jbool_expressions#github_actions#maven#mvn clean install -q -B#False#False#-1#2#shell
