project#ci_tool#build_tool#raw_arguments#local_cache#remote_cache#parallelism#cores#invoker
jashkenas_ruby-processing#travis_ci#maven#package#False#False#-1#2#rake
jenkinsci_workflow-cps-plugin#github_actions#maven#clean deploy#False#False#-1#2#ci
elastic_apm-agent-java#github_actions#maven#clean install -DskipTests=true -Dmaven.javadoc.skip=true#True#False#-1#2#ci
wilkerlucio_pathom3#github_actions#maven#install:install-file#True#False#-1#2#bbuild
okta_okta-sdk-java#travis_ci#maven#install -Pci#False#False#-1#2#shell
eclipsesource_J2V8#github_actions#maven#clean verify -e --batch-mode -DskipTests#False#False#-1#2#python
openzipkin_brave#github_actions#maven#verify -nsu "$@"#True#False#-1#2#shell
openzipkin_brave#github_actions#maven#--batch-mode -s ./.settings.xml -Prelease -nsu -DskipTests clean deploy $@#True#False#-1#2#shell
Pi4J_pi4j-v1#github_actions#maven#clean install -DskipTests -Pnative,cross-compile#False#False#-1#2#docker
tada_pljava#travis_ci#maven#clean install --batch-mode#False#False#-1#2#ci
jenkinsci_kubernetes-plugin#github_actions#maven#clean deploy#False#False#-1#2#ci
apache_deltaspike#travis_ci#maven#apache_deltaspike#False#False#-1#2#shell
kiegroup_droolsjbpm-build-bootstrap#github_actions#maven#clean install -DskipTests -Dgwt.compiler.skip=true -Dgwt.skipCompilation=true -Denforcer.skip=true -Dcheckstyle.skip=true -Dspotbugs.skip=true -Drevapi.skip=true#True#False#-1#2#ci
Erudika_para#github_actions#maven#-q install -DskipTests=true -DskipITs=true#False#False#-1#2#docker
OpenNMS_opennms#circle_ci#maven#install#True#False#-1#2#shell
sarl_sarl#travis_ci#maven#clean install#False#False#-1#2#shell
