project#num_files#num_lines
mojohaus_mojo-parent#2#918
undera_jmeter-plugins#557#56050
magefree_mage#30345#1630780
megaease_easeagent#1154#65874
clojure_tools.deps.alpha#40#4614
apereo_java-cas-client#143#9083
STAMP-project_dspot#478#33703
authorjapps_zerocode#476#19655
bytedeco_javacpp#222#28799
astamuse_asta4d#813#37125
tigase_siskin-im#239#29808
apache_ambari#7189#1027051
clojure_core.match#22#4281
DreamVoid_MiraiMC#726#23949
wso2_product-iots#446#72307
apache_commons-csv#50#9636
apache_commons-exec#62#4143
andrei1058_BedWars1058#341#40447
l0rdn1kk0n_wicket-bootstrap#1047#238663
netty_netty-tcnative#67#10968
vert-x3_vertx-stack#44#6425
oldmanpushcart_greys-anatomy#119#10710
martinpaljak_GlobalPlatformPro#35#5130
ExpediaGroup_adaptive-alerting#422#21364
rxtx_rxtx#50#11700
qalingo_qalingo-engine#996#114013
confluentinc_schema-registry#670#153585
languagetool-org_languagetool#2095#258633
perwendel_spark#192#11497
structr_structr#2749#305798
ixrjog_opscloud4#2104#88025
OpenAS2_OpenAs2App#272#22925
revelc_formatter-maven-plugin#64#4295
ControlSystemStudio_cs-studio#11202#952038
jboss-fuse_fuse#118#14989
openpnp_openpnp#717#145016
apache_logging-log4j1#463#38926
terasolunaorg_terasoluna-gfw#293#38224
RWS_odata#505#31257
jberet_jsr352#337#26252
miltonio_milton2#1269#114946
yzyray_lizzieyzy#182#107910
biojava_biojava#1328#148301
resthub_resthub-spring-stack#164#7783
cmu-phil_tetrad#1937#275274
USPTO_PatentPublicData#438#44908
CeON_CERMINE#1092#98556
apache_hbase#5342#983229
cglib_cglib#218#15810
amaembo_streamex#99#21269
SmartDataAnalytics_DL-Learner#1076#166218
jhipster_jhipster-lite#1870#68707
lemire_javaewah#86#14711
apache_datasketches-java#511#81188
yegor256_qulice#304#11032
bit4woo_domain_hunter_pro#115#14940
yahoo_maha#690#192609
brianfrankcooper_YCSB#327#29101
ysc_superword#148#14479
peholmst_vaadin4spring#28#1583
dromara_mendmix#519#37432
cometd_cometd#648#83964
mycontroller-org_mycontroller-v1-legacy#642#44918
dice-group_gerbil#456#37975
apache_tiles#809#32028
payara_Payara#13678#1437565
OpenHFT_Chronicle-Map#484#57840
yamcs_yamcs#2586#233598
stsiushkevich_learn-reactjs#284#25907
xerial_sqlite-jdbc#129#28608
metosin_malli#87#15913
criteo_biggraphite#141#15720
yangzongzhuan_RuoYi-Vue#462#45173
assertj_assertj-db#877#78082
jolie_jolie#708#79289
locationtech_geomesa#1941#175820
codecentric_chaos-monkey-spring-boot#197#8052
hygieia_hygieia#577#33130
HeidelTime_heideltime#154#17852
labsai_EDDI#504#73160
mguessan_davmail#288#40935
GraphWalker_graphwalker-project#355#25746
theonedev_onedev#4014#350658
galenframework_galen#599#74536
oshi_oshi#508#39161
shrinkwrap_shrinkwrap#282#22579
yegor256_cactoos#638#32228
hapifhir_hapi-fhir#5020#870729
steve-community_steve#463#23461
mjanicek_rembulan#433#35196
BentoBoxWorld_BentoBox#626#67260
oehf_ipf#2867#229357
mongock_mongock#467#23085
networknt_json-schema-validator#189#14763
hazelcast_hazelcast-jet#1525#153926
archimatetool_archi#2552#198871
wttech_aet#816#69009
jfaster_mango#596#26999
clearflask_clearflask#679#114522
jenkinsci_jira-plugin#200#13000
YuKongEr_panda-cloud#214#6669
everit-org_json-schema#207#15788
openhab_openhab-webui#976#133993
kaitoy_pcap4j#459#68918
watson-developer-cloud_java-sdk#1684#108833
OpenHFT_OpenHFT#14#1941
jMetal_jMetal#4097#728027
SonarSource_sonar-scanner-jenkins#195#10683
swagger-api_swagger-inflector#117#11263
eclipse-vertx_vert.x#984#145850
spring-cloud_spring-cloud-netflix#144#13240
microsoft_spring-cloud-azure#57#9540
walmartlabs_concord#2424#165345
knowm_XChange#4643#260035
FasterXML_jackson-jr#3053#836047
OpenRefine_OpenRefine#1498#168436
frandallfarmer_neohabitat#178#25509
Archy-X_AureliumSkills#301#26447
Waikato_moa#970#130114
scalecube_scalecube-cluster#98#9868
dCache_dcache#3335#448139
ferstl_depgraph-maven-plugin#166#9610
lets-blade_blade#308#19031
benmfaul_XRTB#320#84231
Universite-Gustave-Eiffel_NoiseModelling#237#50794
senseidb_bobo#236#25355
goldmansachs_gs-collections#2552#274708
HubSpot_Baragon#401#34656
dayatang_dddlib#710#31992
titinko_utsu#202#27451
zinggAI_zingg#264#18965
graphhopper_graphhopper#1012#101511
apache_bigtop#952#71263
aliyun_aliyun-emapreduce-datasources#355#35159
running-elephant_moonbox#943#144123
ClickHouse_clickhouse-java#442#77572
Tillerino_Tillerinobot#289#20644
radsz_jacop#680#92980
microsoft_playwright-java#414#38142
ShprAlex_SproutLife#109#8286
SerNet_verinice#3615#326531
locationtech_geogig#1328#139670
uniVocity_univocity-trader#781#51787
support-project_knowledge#2495#138005
atlassian_data-center-helm-charts#60#4589
spring-cloud_spring-cloud-release#38#2109
aicis_fresco#824#54888
errai_errai#4117#255207
brettwooldridge_HikariCP#111#13975
Angel-ML_angel#2382#286022
willowtreeapps_OAK#168#18145
consolibyte_quickbooks-php#728#87553
googleapis_google-oauth-java-client#126#8039
mybatis_mybatis-3#1410#66647
jeremylong_DependencyCheck#697#124974
WeiYe-Jing_datax-web#384#18858
pcingola_SnpEff#783#127703
webanno_webanno#1396#110519
4pr0n_ripme#114#13717
damianszczepanik_cucumber-reporting#205#10847
jeecgboot_jeecg-boot#802#205375
orphan-oss_ognl#296#18465
dropwizard_metrics#485#40188
pgjdbc_r2dbc-postgresql#479#34095
horrorho_InflatableDonkey#287#84470
eclipse_dirigible#6146#866155
spring-projects_spring-data-couchbase#483#36891
camunda_camunda-bpm-spring-boot-starter#255#10645
httl_httl#316#31468
cloudsmith_geppetto#1437#182112
edp963_wormhole#884#134630
jenkinsci_git-client-plugin#155#22521
spring-cloud-samples_spring-cloud-contract-samples#631#54390
mybatis_spring#135#6638
IanDarwin_javasrc#1699#57937
CertifaiAI_classifai#154#8898
ICIJ_extract#194#12049
fengjiachun_Jupiter#459#31217
eclipse-tycho_tycho#2436#126757
apache_tomcat-maven-plugin#141#20764
dotCMS_core#13498#1762697
graphstream_gs-core#266#50987
akkinoc_logback-access-spring-boot-starter#71#4188
tlaplus_tlaplus#1899#318062
Atmosphere_atmosphere-javascript#3#2767
castlemock_castlemock#923#57062
nativelibs4java_nativelibs4java#522#137676
eclipse_vorto#1214#70822
razerdp_BasePopup#279#28184
linux-china_dubbo3#1126#95651
joa_apparat#560#32957
google_libphonenumber#387#118670
SonarSource_sonar-scanner-msbuild#559#38411
SANSA-Stack_SANSA-Stack#2771#945630
platonai_pulsarR#937#91805
silentbalanceyh_vertx-zero#3776#314965
viritin_viritin#281#20694
Azure_azure-iot-sdk-java#737#94734
caelum_mamute#641#44262
apache_incubator-seatunnel#2014#127507
karatelabs_karate#1288#63020
confluentinc_ksql#3120#345608
OpenLiberty_ci.maven#517#76695
pagehelper_Mybatis-PageHelper#161#9992
spring-projects_spring-data-redis#907#116445
codenvy_codenvy#909#70639
netfishers-onl_Netshot#554#69893
springdoc_springdoc-openapi-demos#160#6805
HXSecurity_DongTai-agent-java#338#21948
geotools_geotools#13566#1559275
jline_jline2#78#11220
rubyangxg_jd-qinglong#88#6974
awslabs_aws-serverless-java-container#279#21743
baolibin_Bigdata#166#7843
t-oster_VisiCut#309#30742
OCR4all_LAREX#109#15465
spotify-web-api-java_spotify-web-api-java#1306#215054
smallrye_smallrye-mutiny#929#80949
unipop-graph_unipop#196#10921
maven-nar_nar-maven-plugin#506#35672
pgcodekeeper_pgcodekeeper#2235#142274
hs-web_hsweb-easy-orm#477#23741
spring-projects_spring-data-examples#6781#87457
vert-x3_vertx-rx#383#33961
jan-molak_jenkins-build-monitor-plugin#290#12122
OSBI_saiku#509#165957
resty-gwt_resty-gwt#301#16833
dspinellis_UMLGraph#119#6699
cognitect-labs_aws-api#63#4724
hs-web_hsweb-framework#666#29866
PetteriM1_NukkitPetteriM1Edition#1612#104013
haraldk_TwelveMonkeys#829#105281
fluxtream_fluxtream-app#1179#339571
clojure_core.typed#471#58737
AtomGraph_Web-Client#80#34297
YunaiV_yudao-cloud#1406#76834
jenkinsci_ec2-plugin#182#13461
OpenHFT_Chronicle-Threads#60#5186
MobiVM_robovm#17860#1848065
wso2_product-microgateway#1126#157735
OpenBankProject_OBP-API#1029#245992
bernardosulzbach_dungeon#326#15055
rabbitmq_rabbitmq-perf-test#135#32737
dianping_pigeon#513#60478
jcabi_jcabi-github#479#34200
SonarSource_sonar-dotnet#9077#841638
javaparser_javaparser#1811#183241
antlr_antlr3#1773#207816
G-Research_siembol#851#63348
jenkinsci_docker-workflow-plugin#104#5406
openhab_openhab-distro#24#1456
confluence-publisher_confluence-publisher#122#9053
Nukkit_Nukkit#1354#86897
palatable_lambda#640#30297
kiegroup_droolsjbpm-knowledge#763#19242
cucumber_cucumber-eclipse#205#14375
SonarSource_SonarJS#2217#109116
hbci4j_hbci4java#541#90262
simlu_voxelshop#315#51998
techa03_goodsKill#315#13955
flowerfine_scaleph#1775#110442
networknt_light-oauth2#215#20382
itext_i7j-pdfhtml#7131#206366
hub4j_github-api#303#30787
niumoo_bing-wallpaper#40#6436
qunarcorp_qmq#949#54470
Simmetrics_simmetrics#165#12702
esig_dss#3886#328734
netty_netty-incubator-codec-quic#127#15238
KylinOLAP_Kylin#986#85460
EnMasseProject_enmasse#1676#176226
AKSW_RDFUnit#392#21385
HubSpot_slack-client#495#14254
Progether_JAdventure#66#5223
git-commit-id_git-commit-id-maven-plugin#33#4168
bwssytems_ha-bridge#276#29279
ajanata_PretendYoureXyzzy#139#35050
fit2cloud_rackshift#1061#85529
Flameish_Novel-Grabber#139#17794
jacoco_jacoco#777#53120
seata_seata#1833#197173
apache_commons-math#1201#151781
ballcat-projects_ballcat#918#35080
pentaho_big-data-plugin#801#91896
adorsys_keycloak-config-cli#146#21330
strongbox_strongbox#1259#96352
javaswift_joss#424#15362
RIPE-NCC_whois#1602#247353
google_mug#141#28262
AtomGraph_LinkedDataHub#241#59117
NetEase_arctic#1573#279483
apache_guacamole-client#1297#61820
bytedeco_javacpp-presets#11277#984619
verdict-project_verdict#436#70263
ClouGence_hasor#2068#130596
ForgeRock_openam-community-edition#9529#1378089
couchbase_couchbase-java-client#664#53296
OreosLab_bili#66#2926
chocoteam_choco-solver#1303#157178
sokomishalov_skraper#105#6476
geosolutions-it_MapStore2#3207#357024
searchbox-io_Jest#358#23436
apache_karaf#2075#170018
raydac_java-binary-block-parser#208#33475
misstt123_oasys#540#157232
opencypher_openCypher#558#68480
thingsboard_thingsboard#4642#395991
