project,subcommand,elapsed_time,critical_path,parallelism,target
google_cel-spec,build,49.194,0.12,1,//:all
google_cel-spec,build,70.714,0.23,1,//:all
google_cel-spec,build,70.929,0.15,1,//:all
google_cel-spec,build,68.266,0.18,1,//:all
google_cel-spec,build,69.497,0.21,1,//:all
google_cel-spec,build,73.109,0.12,1,//:all
google_cel-spec,build,69.166,0.13,1,//:all
google_cel-spec,build,70.33,0.2,1,//:all
google_cel-spec,build,74.495,0.1,1,//:all
google_cel-spec,build,69.612,0.11,1,//:all
google_cel-spec,test,2377.096,1573.11,1,//...
google_cel-spec,test,2386.084,1589.71,1,//...
google_cel-spec,test,2388.369,1584.55,1,//...
google_cel-spec,test,2389.88,1589.88,1,//...
google_cel-spec,test,2391.97,1595.92,1,//...
google_cel-spec,test,2410.039,1562.23,1,//...
google_cel-spec,test,2411.7,1612.76,1,//...
google_cel-spec,test,2446.822,1656.79,1,//...
google_cel-spec,test,2459.949,1635.81,1,//...
google_cel-spec,test,2457.183,1611.13,1,//...
bazelbuild_starlark,build,57.304,0.36,1,//:all
bazelbuild_starlark,build,67.926,0.31,1,//:all
bazelbuild_starlark,build,76.551,0.29,1,//:all
bazelbuild_starlark,build,76.758,0.28,1,//:all
bazelbuild_starlark,build,75.475,0.29,1,//:all
bazelbuild_starlark,build,76.264,0.3,1,//:all
bazelbuild_starlark,build,76.349,0.22,1,//:all
bazelbuild_starlark,build,76.268,0.28,1,//:all
bazelbuild_starlark,build,76.884,0.29,1,//:all
bazelbuild_starlark,build,76.864,0.3,1,//:all
google_gemmlowp,build,213.592,163.45,1,//:all
google_gemmlowp,build,225.82,156.5,1,//:all
google_gemmlowp,build,227.832,158.15,1,//:all
google_gemmlowp,build,223.701,155.27,1,//:all
google_gemmlowp,build,234.589,167.07,1,//:all
google_gemmlowp,build,239.926,170.28,1,//:all
google_gemmlowp,build,240.764,171.67,1,//:all
google_gemmlowp,build,243.25,174.96,1,//:all
google_gemmlowp,build,248.495,180.79,1,//:all
google_gemmlowp,build,244.514,175.74,1,//:all
google_gemmlowp,test,454.803,384.99,1,//...
google_gemmlowp,test,453.103,384.87,1,//...
google_gemmlowp,test,457.305,388.73,1,//...
google_gemmlowp,test,459.75,389.9,1,//...
google_gemmlowp,test,457.979,387.65,1,//...
google_gemmlowp,test,456.407,388.14,1,//...
google_gemmlowp,test,460.41,391.34,1,//...
google_gemmlowp,test,463.077,393.6,1,//...
google_gemmlowp,test,469.573,399.92,1,//...
google_gemmlowp,test,474.942,406.74,1,//...
sogou_srpc,build,1242.88,1155.63,1,//:all
sogou_srpc,build,1262.392,1189.32,1,//:all
sogou_srpc,build,1281.463,1197.12,1,//:all
sogou_srpc,build,1280.223,1191.93,1,//:all
sogou_srpc,build,1287.535,1208.96,1,//:all
sogou_srpc,build,1292.165,1208.98,1,//:all
sogou_srpc,build,1286.298,1205.63,1,//:all
sogou_srpc,build,1301.753,1220.77,1,//:all
sogou_srpc,build,1303.198,1134.92,1,//:all
sogou_srpc,build,1305.435,1213.62,1,//:all
fusionjs_fusionjs,build,71.735,1.5,1,//:all
fusionjs_fusionjs,build,73.878,0.12,1,//:all
fusionjs_fusionjs,build,75.669,0.19,1,//:all
fusionjs_fusionjs,build,73.423,0.32,1,//:all
fusionjs_fusionjs,build,76.863,1.42,1,//:all
fusionjs_fusionjs,build,70.115,0.8,1,//:all
fusionjs_fusionjs,build,71.36,1.6,1,//:all
fusionjs_fusionjs,build,72.01,0.13,1,//:all
fusionjs_fusionjs,build,71.418,0.21,1,//:all
fusionjs_fusionjs,build,73.711,1.1,1,//:all
google_cel-go,build,76.98,0.17,1,//:all
google_cel-go,build,71.368,0.2,1,//:all
google_cel-go,build,71.732,0.17,1,//:all
google_cel-go,build,70.806,0.16,1,//:all
google_cel-go,build,77.299,0.19,1,//:all
google_cel-go,build,71.502,0.21,1,//:all
google_cel-go,build,76.908,0.21,1,//:all
google_cel-go,build,75.006,0.17,1,//:all
google_cel-go,build,74.632,0.18,1,//:all
google_cel-go,build,74.565,0.09,1,//:all
google_cel-go,test,2342.829,2018.4,1,//...
google_cel-go,test,2363.274,2072.47,1,//...
google_cel-go,test,2433.497,2108.17,1,//...
google_cel-go,test,2438.473,2070.02,1,//...
google_cel-go,test,2445.71,2101.64,1,//...
google_cel-go,test,2443.802,2110.86,1,//...
google_cel-go,test,2443.488,2103.86,1,//...
google_cel-go,test,2443.968,2104.22,1,//...
google_cel-go,test,2446.936,2081.41,1,//...
google_cel-go,test,2447.336,2112.72,1,//...
livegrep_livegrep,build,12066.781,7574.82,1,//:all
livegrep_livegrep,build,12151.515,9493.0,1,//:all
livegrep_livegrep,build,12153.775,8784.42,1,//:all
livegrep_livegrep,build,12150.635,8136.76,1,//:all
livegrep_livegrep,build,12213.746,9451.81,1,//:all
livegrep_livegrep,build,12201.757,9047.54,1,//:all
livegrep_livegrep,build,12257.173,9520.07,1,//:all
livegrep_livegrep,build,12255.838,8983.37,1,//:all
livegrep_livegrep,build,12338.396,10332.28,1,//:all
livegrep_livegrep,build,12585.011,9608.96,1,//:all
livegrep_livegrep,test,11640.22,8204.51,1,//...
livegrep_livegrep,test,11687.849,8183.75,1,//...
livegrep_livegrep,test,11622.497,7605.29,1,//...
livegrep_livegrep,test,11637.143,8414.0,1,//...
livegrep_livegrep,test,11642.827,9179.86,1,//...
livegrep_livegrep,test,11611.674,8462.84,1,//...
livegrep_livegrep,test,11672.632,9882.65,1,//...
livegrep_livegrep,test,11695.06,8041.27,1,//...
livegrep_livegrep,test,11664.142,8958.28,1,//...
AcademySoftwareFoundation_openexr,build,312.862,246.49,1,//:all
AcademySoftwareFoundation_openexr,build,318.655,241.25,1,//:all
AcademySoftwareFoundation_openexr,build,320.11,243.34,1,//:all
AcademySoftwareFoundation_openexr,build,318.344,238.67,1,//:all
AcademySoftwareFoundation_openexr,build,318.07,240.1,1,//:all
AcademySoftwareFoundation_openexr,build,321.443,241.25,1,//:all
AcademySoftwareFoundation_openexr,build,322.589,245.56,1,//:all
AcademySoftwareFoundation_openexr,build,322.145,247.31,1,//:all
AcademySoftwareFoundation_openexr,build,320.878,244.25,1,//:all
AcademySoftwareFoundation_openexr,build,324.96,247.79,1,//:all
tensorflow_model-optimization,build,56.127,0.33,1,//:all
tensorflow_model-optimization,build,66.432,0.34,1,//:all
tensorflow_model-optimization,build,67.188,0.4,1,//:all
tensorflow_model-optimization,build,67.726,0.63,1,//:all
tensorflow_model-optimization,build,67.655,0.3,1,//:all
tensorflow_model-optimization,build,68.056,0.24,1,//:all
tensorflow_model-optimization,build,65.584,0.28,1,//:all
tensorflow_model-optimization,build,65.336,0.36,1,//:all
tensorflow_model-optimization,build,65.639,0.3,1,//:all
tensorflow_model-optimization,build,66.696,0.48,1,//:all
bazelbuild_bazelisk,build,1240.458,948.29,1,//:all
bazelbuild_bazelisk,build,1295.459,978.34,1,//:all
bazelbuild_bazelisk,build,1395.492,1039.45,1,//:all
bazelbuild_bazelisk,build,1413.985,1088.31,1,//:all
bazelbuild_bazelisk,build,1434.781,1007.11,1,//:all
bazelbuild_bazelisk,build,1439.335,982.83,1,//:all
bazelbuild_bazelisk,build,1450.162,1006.34,1,//:all
bazelbuild_bazelisk,build,1461.641,902.38,1,//:all
bazelbuild_bazelisk,build,1453.836,966.48,1,//:all
bazelbuild_bazelisk,build,1458.433,947.96,1,//:all
gTile_gTile,build,227.78,54.28,1,//:all
gTile_gTile,build,239.773,56.53,1,//:all
gTile_gTile,build,225.196,53.44,1,//:all
gTile_gTile,build,229.45,50.88,1,//:all
gTile_gTile,build,237.655,56.05,1,//:all
gTile_gTile,build,237.128,56.43,1,//:all
gTile_gTile,build,261.529,46.4,1,//:all
gTile_gTile,build,254.208,46.84,1,//:all
gTile_gTile,build,267.881,44.75,1,//:all
gTile_gTile,build,266.628,45.55,1,//:all
gTile_gTile,test,227.08,74.04,1,//...
gTile_gTile,test,273.533,85.13,1,//...
gTile_gTile,test,282.105,89.63,1,//...
gTile_gTile,test,282.82,89.74,1,//...
gTile_gTile,test,285.429,91.71,1,//...
gTile_gTile,test,296.777,97.42,1,//...
gTile_gTile,test,291.821,99.53,1,//...
gTile_gTile,test,292.265,98.54,1,//...
gTile_gTile,test,317.001,72.28,1,//...
gTile_gTile,test,321.589,75.42,1,//...
google_go-jsonnet,build,388.905,83.66,1,//:all
google_go-jsonnet,build,388.969,83.31,1,//:all
google_go-jsonnet,build,393.858,82.9,1,//:all
google_go-jsonnet,build,413.497,91.92,1,//:all
google_go-jsonnet,build,422.044,95.94,1,//:all
google_go-jsonnet,build,426.892,88.7,1,//:all
google_go-jsonnet,build,426.308,89.62,1,//:all
google_go-jsonnet,build,423.107,89.98,1,//:all
google_go-jsonnet,build,426.953,89.39,1,//:all
google_go-jsonnet,build,423.009,87.0,1,//:all
google_go-jsonnet,test,1057.947,725.99,1,//...
google_go-jsonnet,test,1133.469,801.6,1,//...
google_go-jsonnet,test,1138.383,797.27,1,//...
google_go-jsonnet,test,1143.873,803.82,1,//...
google_go-jsonnet,test,1147.554,765.09,1,//...
google_go-jsonnet,test,1151.032,763.9,1,//...
google_go-jsonnet,test,1163.796,771.72,1,//...
google_go-jsonnet,test,1164.659,764.53,1,//...
google_go-jsonnet,test,1167.72,773.55,1,//...
google_go-jsonnet,test,1167.044,776.84,1,//...
ryanhaining_cppitertools,build,53.547,0.26,1,//:all
ryanhaining_cppitertools,build,57.38,0.2,1,//:all
ryanhaining_cppitertools,build,64.718,0.19,1,//:all
ryanhaining_cppitertools,build,64.876,0.19,1,//:all
ryanhaining_cppitertools,build,65.465,0.21,1,//:all
ryanhaining_cppitertools,build,64.527,0.13,1,//:all
ryanhaining_cppitertools,build,65.29,0.18,1,//:all
ryanhaining_cppitertools,build,65.774,0.18,1,//:all
ryanhaining_cppitertools,build,65.365,0.12,1,//:all
ryanhaining_cppitertools,build,64.903,0.3,1,//:all
dfinity_ic,build,1751.143,1323.36,1,//:all
dfinity_ic,build,1828.928,1363.97,1,//:all
dfinity_ic,build,1820.174,1363.33,1,//:all
dfinity_ic,build,1833.349,1375.03,1,//:all
dfinity_ic,build,1866.56,1342.04,1,//:all
dfinity_ic,build,1879.847,1370.98,1,//:all
dfinity_ic,build,1885.245,1368.31,1,//:all
dfinity_ic,build,1893.722,1380.05,1,//:all
dfinity_ic,build,1886.428,1382.33,1,//:all
dfinity_ic,build,1895.676,1372.72,1,//:all
autodiff_autodiff,build,62.495,0.26,1,//:all
autodiff_autodiff,build,62.182,0.13,1,//:all
autodiff_autodiff,build,69.657,0.27,1,//:all
autodiff_autodiff,build,71.037,0.18,1,//:all
autodiff_autodiff,build,70.673,0.21,1,//:all
autodiff_autodiff,build,71.091,0.2,1,//:all
autodiff_autodiff,build,70.272,0.12,1,//:all
autodiff_autodiff,build,71.028,0.22,1,//:all
autodiff_autodiff,build,69.794,0.19,1,//:all
autodiff_autodiff,build,74.412,0.17,1,//:all
autodiff_autodiff,test,171.584,100.44,1,//...
autodiff_autodiff,test,166.605,98.74,1,//...
autodiff_autodiff,test,167.184,99.77,1,//...
autodiff_autodiff,test,178.361,104.17,1,//...
autodiff_autodiff,test,179.763,98.55,1,//...
autodiff_autodiff,test,181.563,101.61,1,//...
autodiff_autodiff,test,183.188,102.52,1,//...
autodiff_autodiff,test,183.363,101.7,1,//...
autodiff_autodiff,test,184.142,101.93,1,//...
autodiff_autodiff,test,186.068,100.49,1,//...
bazelbuild_rules_go,build,368.954,265.51,1,//:all
bazelbuild_rules_go,build,400.83,269.88,1,//:all
bazelbuild_rules_go,build,400.14,269.65,1,//:all
bazelbuild_rules_go,build,444.572,279.83,1,//:all
bazelbuild_rules_go,build,448.584,298.53,1,//:all
bazelbuild_rules_go,build,458.182,301.72,1,//:all
bazelbuild_rules_go,build,461.863,308.54,1,//:all
bazelbuild_rules_go,build,464.319,294.2,1,//:all
bazelbuild_rules_go,build,457.881,280.37,1,//:all
bazelbuild_rules_go,build,466.669,286.51,1,//:all
tensorflow_tflite-micro,build,78.135,0.2,1,//:all
tensorflow_tflite-micro,build,77.289,0.39,1,//:all
tensorflow_tflite-micro,build,78.595,0.46,1,//:all
tensorflow_tflite-micro,build,78.098,0.48,1,//:all
tensorflow_tflite-micro,build,78.228,0.39,1,//:all
tensorflow_tflite-micro,build,76.541,0.39,1,//:all
tensorflow_tflite-micro,build,76.393,0.32,1,//:all
tensorflow_tflite-micro,build,79.289,0.56,1,//:all
tensorflow_tflite-micro,build,78.932,0.37,1,//:all
tensorflow_tflite-micro,build,76.238,0.29,1,//:all
google_j2cl,build,2551.066,2090.34,1,//:all
google_j2cl,build,2576.103,2316.97,1,//:all
google_j2cl,build,2565.267,1980.89,1,//:all
google_j2cl,build,2585.309,2037.77,1,//:all
google_j2cl,build,2593.155,2334.01,1,//:all
google_j2cl,build,2588.931,2036.1,1,//:all
google_j2cl,build,2600.537,2009.97,1,//:all
google_j2cl,build,2596.915,2212.38,1,//:all
google_j2cl,build,2603.09,1952.93,1,//:all
google_j2cl,build,2619.124,2047.82,1,//:all
google_double-conversion,build,102.304,31.68,1,//:all
google_double-conversion,build,101.437,31.4,1,//:all
google_double-conversion,build,101.659,31.54,1,//:all
google_double-conversion,build,97.869,29.22,1,//:all
google_double-conversion,build,97.204,28.84,1,//:all
google_double-conversion,build,99.359,29.08,1,//:all
google_double-conversion,build,105.528,29.45,1,//:all
google_double-conversion,build,99.833,31.42,1,//:all
google_double-conversion,build,106.319,31.39,1,//:all
google_double-conversion,build,99.484,32.34,1,//:all
google_double-conversion,test,93.146,37.98,1,//...
google_double-conversion,test,104.04,35.23,1,//...
google_double-conversion,test,105.675,35.67,1,//...
google_double-conversion,test,107.32,37.6,1,//...
google_double-conversion,test,107.039,37.08,1,//...
google_double-conversion,test,106.014,35.95,1,//...
google_double-conversion,test,106.412,35.28,1,//...
google_double-conversion,test,106.304,36.22,1,//...
google_double-conversion,test,106.741,34.77,1,//...
google_double-conversion,test,108.057,37.01,1,//...
libjxl_libjxl,build,61.199,0.22,1,//:all
libjxl_libjxl,build,60.776,0.29,1,//:all
libjxl_libjxl,build,62.161,0.09,1,//:all
libjxl_libjxl,build,62.072,0.18,1,//:all
libjxl_libjxl,build,62.105,0.19,1,//:all
libjxl_libjxl,build,62.098,0.2,1,//:all
libjxl_libjxl,build,60.073,0.13,1,//:all
libjxl_libjxl,build,60.564,0.19,1,//:all
libjxl_libjxl,build,62.47,0.2,1,//:all
libjxl_libjxl,build,60.832,0.22,1,//:all
grpc_grpc-kotlin,build,91.667,0.05,1,//:all
grpc_grpc-kotlin,build,102.549,0.07,1,//:all
grpc_grpc-kotlin,build,98.334,0.08,1,//:all
grpc_grpc-kotlin,build,102.175,0.03,1,//:all
grpc_grpc-kotlin,build,105.818,0.03,1,//:all
grpc_grpc-kotlin,build,103.644,0.08,1,//:all
grpc_grpc-kotlin,build,103.274,0.09,1,//:all
grpc_grpc-kotlin,build,109.842,0.03,1,//:all
grpc_grpc-kotlin,build,109.687,0.06,1,//:all
grpc_grpc-kotlin,build,110.95,0.08,1,//:all
grpc_grpc-kotlin,test,3133.641,2901.63,1,//...
grpc_grpc-kotlin,test,3158.066,2837.43,1,//...
grpc_grpc-kotlin,test,3181.618,2701.39,1,//...
grpc_grpc-kotlin,test,3201.428,2660.15,1,//...
grpc_grpc-kotlin,test,3215.459,2618.88,1,//...
grpc_grpc-kotlin,test,3221.918,2843.93,1,//...
grpc_grpc-kotlin,test,3233.623,2728.82,1,//...
bazelbuild_bazel-gazelle,build,1095.86,851.19,1,//:all
bazelbuild_bazel-gazelle,build,1233.462,965.81,1,//:all
bazelbuild_bazel-gazelle,build,1260.924,1012.25,1,//:all
bazelbuild_bazel-gazelle,build,1311.283,1028.04,1,//:all
bazelbuild_bazel-gazelle,build,1321.901,1047.29,1,//:all
bazelbuild_bazel-gazelle,build,1322.935,1004.34,1,//:all
bazelbuild_bazel-gazelle,build,1320.987,1007.01,1,//:all
bazelbuild_bazel-gazelle,build,1331.721,973.35,1,//:all
bazelbuild_bazel-gazelle,build,1329.543,1031.75,1,//:all
bazelbuild_bazel-gazelle,build,1323.837,973.78,1,//:all
google_clif,build,63.367,0.2,1,//:all
google_clif,build,63.396,0.19,1,//:all
google_clif,build,64.161,0.22,1,//:all
google_clif,build,64.252,0.12,1,//:all
google_clif,build,64.476,0.19,1,//:all
google_clif,build,64.058,0.19,1,//:all
google_clif,build,63.901,0.18,1,//:all
google_clif,build,63.919,0.12,1,//:all
google_clif,build,63.881,0.11,1,//:all
google_clif,build,64.588,0.19,1,//:all
davidedc_Algebrite,build,248.101,85.25,1,//:all
davidedc_Algebrite,build,297.074,108.81,1,//:all
davidedc_Algebrite,build,300.025,108.45,1,//:all
davidedc_Algebrite,build,298.791,110.04,1,//:all
davidedc_Algebrite,build,293.752,107.87,1,//:all
davidedc_Algebrite,build,293.924,103.69,1,//:all
davidedc_Algebrite,build,300.789,103.55,1,//:all
davidedc_Algebrite,build,329.626,90.77,1,//:all
davidedc_Algebrite,build,352.588,63.12,1,//:all
davidedc_Algebrite,build,349.971,58.11,1,//:all
davidedc_Algebrite,test,661.373,487.15,1,//...
davidedc_Algebrite,test,682.068,508.01,1,//...
davidedc_Algebrite,test,716.514,517.07,1,//...
davidedc_Algebrite,test,732.221,525.41,1,//...
davidedc_Algebrite,test,752.023,525.36,1,//...
davidedc_Algebrite,test,763.253,534.84,1,//...
davidedc_Algebrite,test,771.15,480.54,1,//...
davidedc_Algebrite,test,775.246,493.05,1,//...
davidedc_Algebrite,test,777.614,515.09,1,//...
davidedc_Algebrite,test,782.163,545.23,1,//...
google_xls,build,233.902,0.14,1,//:all
google_xls,build,236.156,0.19,1,//:all
google_xls,build,244.324,0.11,1,//:all
google_xls,build,186.63,0.13,1,//:all
google_xls,build,242.636,0.11,1,//:all
google_xls,build,204.417,0.12,1,//:all
google_xls,build,143.073,0.12,1,//:all
google_xls,build,233.844,0.17,1,//:all
google_xls,build,241.785,0.03,1,//:all
google_xls,build,240.606,0.1,1,//:all
antlr_stringtemplate4,build,200.214,68.36,1,//:all
antlr_stringtemplate4,build,205.981,71.19,1,//:all
antlr_stringtemplate4,build,217.55,71.36,1,//:all
antlr_stringtemplate4,build,223.228,72.31,1,//:all
antlr_stringtemplate4,build,229.828,71.6,1,//:all
antlr_stringtemplate4,build,229.03,70.04,1,//:all
antlr_stringtemplate4,build,232.362,68.08,1,//:all
antlr_stringtemplate4,build,230.953,74.15,1,//:all
antlr_stringtemplate4,build,233.264,70.89,1,//:all
antlr_stringtemplate4,build,241.222,73.67,1,//:all
antlr_stringtemplate4,test,192.054,73.28,1,//...
antlr_stringtemplate4,test,205.506,76.48,1,//...
antlr_stringtemplate4,test,218.033,80.06,1,//...
antlr_stringtemplate4,test,226.731,78.26,1,//...
antlr_stringtemplate4,test,229.303,77.76,1,//...
antlr_stringtemplate4,test,230.262,77.72,1,//...
antlr_stringtemplate4,test,236.022,77.36,1,//...
antlr_stringtemplate4,test,236.425,74.99,1,//...
antlr_stringtemplate4,test,241.199,77.96,1,//...
project-oak_oak,build,109.235,0.19,1,//:all
project-oak_oak,build,121.254,0.11,1,//:all
project-oak_oak,build,117.327,0.2,1,//:all
project-oak_oak,build,118.624,0.2,1,//:all
project-oak_oak,build,124.06,0.1,1,//:all
project-oak_oak,build,121.961,0.12,1,//:all
project-oak_oak,build,121.554,0.25,1,//:all
project-oak_oak,build,123.894,0.02,1,//:all
project-oak_oak,build,131.306,0.11,1,//:all
project-oak_oak,build,133.93,0.1,1,//:all
chipsalliance_verible,build,7661.902,7120.28,1,//:all
chipsalliance_verible,build,7676.549,6277.14,1,//:all
chipsalliance_verible,build,7723.517,6230.61,1,//:all
chipsalliance_verible,build,7784.35,7417.36,1,//:all
chipsalliance_verible,build,7901.433,6886.65,1,//:all
chipsalliance_verible,build,7941.161,6788.38,1,//:all
chipsalliance_verible,build,7944.23,6839.74,1,//:all
chipsalliance_verible,build,7980.333,7228.24,1,//:all
chipsalliance_verible,build,8054.858,6790.01,1,//:all
chipsalliance_verible,build,8085.048,5553.65,1,//:all
bazelbuild_buildtools,build,1669.937,1387.05,1,//:all
bazelbuild_buildtools,build,1677.454,1387.8,1,//:all
bazelbuild_buildtools,build,1706.612,1349.68,1,//:all
bazelbuild_buildtools,build,1703.695,1380.66,1,//:all
bazelbuild_buildtools,build,1701.058,1414.42,1,//:all
bazelbuild_buildtools,build,1701.353,1400.06,1,//:all
bazelbuild_buildtools,build,1710.166,1387.66,1,//:all
bazelbuild_buildtools,build,1709.985,1367.76,1,//:all
bazelbuild_buildtools,build,1714.92,1410.11,1,//:all
bazelbuild_buildtools,build,1712.622,1403.99,1,//:all
angular_material.angular.io,build,1896.075,1049.41,1,//:all
angular_material.angular.io,build,2020.78,1186.4,1,//:all
angular_material.angular.io,build,2009.179,1110.68,1,//:all
angular_material.angular.io,build,1958.286,1132.99,1,//:all
angular_material.angular.io,build,2015.371,1146.04,1,//:all
angular_material.angular.io,build,2004.998,1096.18,1,//:all
angular_material.angular.io,build,2017.091,1183.19,1,//:all
angular_material.angular.io,build,1964.773,1307.76,1,//:all
angular_material.angular.io,build,2016.085,1159.06,1,//:all
angular_material.angular.io,build,2016.975,1149.28,1,//:all
PatWie_CppNumericalSolvers,build,138.034,64.1,1,//:all
PatWie_CppNumericalSolvers,build,133.415,64.08,1,//:all
PatWie_CppNumericalSolvers,build,138.767,64.4,1,//:all
PatWie_CppNumericalSolvers,build,133.766,68.16,1,//:all
PatWie_CppNumericalSolvers,build,140.8,66.26,1,//:all
PatWie_CppNumericalSolvers,build,135.199,66.43,1,//:all
PatWie_CppNumericalSolvers,build,138.531,65.1,1,//:all
PatWie_CppNumericalSolvers,build,133.688,67.59,1,//:all
PatWie_CppNumericalSolvers,build,137.25,67.38,1,//:all
PatWie_CppNumericalSolvers,test,141.515,69.58,1,//...
PatWie_CppNumericalSolvers,test,142.375,68.87,1,//...
PatWie_CppNumericalSolvers,test,142.227,68.71,1,//...
PatWie_CppNumericalSolvers,test,143.781,69.21,1,//...
PatWie_CppNumericalSolvers,test,141.751,69.69,1,//...
PatWie_CppNumericalSolvers,test,143.387,69.64,1,//...
PatWie_CppNumericalSolvers,test,138.958,66.32,1,//...
PatWie_CppNumericalSolvers,test,140.47,68.91,1,//...
PatWie_CppNumericalSolvers,test,141.351,67.2,1,//...
PatWie_CppNumericalSolvers,test,142.524,69.97,1,//...
pytorch_cpuinfo,build,69.3,3.15,1,//:all
pytorch_cpuinfo,build,70.076,3.33,1,//:all
pytorch_cpuinfo,build,71.323,2.88,1,//:all
pytorch_cpuinfo,build,71.666,2.88,1,//:all
pytorch_cpuinfo,build,71.148,2.93,1,//:all
pytorch_cpuinfo,build,69.547,3.03,1,//:all
pytorch_cpuinfo,build,70.218,2.98,1,//:all
pytorch_cpuinfo,build,70.798,3.36,1,//:all
pytorch_cpuinfo,build,70.473,2.88,1,//:all
pytorch_cpuinfo,build,70.289,2.82,1,//:all
jupp0r_prometheus-cpp,build,57.858,0.19,1,//:all
jupp0r_prometheus-cpp,build,58.297,0.1,1,//:all
jupp0r_prometheus-cpp,build,58.273,0.25,1,//:all
jupp0r_prometheus-cpp,build,58.133,0.11,1,//:all
