project,subcommand,elapsed_time,critical_path,parallelism,target
GoogleCloudDataproc_initialization-actions,build,12.14,0.24,8,//:all
GoogleCloudDataproc_initialization-actions,build,12.271,0.46,4,//:all
GoogleCloudDataproc_initialization-actions,build,13.12,1.12,4,//:all
GoogleCloudDataproc_initialization-actions,build,16.241,3.04,2,//:all
GoogleCloudDataproc_initialization-actions,build,16.89,0.36,4,//:all
GoogleCloudDataproc_initialization-actions,build,19.038,0.92,2,//:all
GoogleCloudDataproc_initialization-actions,build,19.318,0.89,2,//:all
GoogleCloudDataproc_initialization-actions,build,20.99,3.15,2,//:all
GoogleCloudDataproc_initialization-actions,build,23.513,1.08,2,//:all
GoogleCloudDataproc_initialization-actions,build,24.324,7.92,2,//:all
GoogleCloudDataproc_initialization-actions,build,25.014,1.53,2,//:all
GoogleCloudDataproc_initialization-actions,build,26.978,4.34,2,//:all
GoogleCloudDataproc_initialization-actions,build,7.668,0.27,16,//:all
GoogleCloudDataproc_initialization-actions,build,7.786,0.18,16,//:all
GoogleCloudDataproc_initialization-actions,build,7.811,0.19,16,//:all
GoogleCloudDataproc_initialization-actions,build,7.822,0.15,16,//:all
GoogleCloudDataproc_initialization-actions,build,7.861,0.35,16,//:all
GoogleCloudDataproc_initialization-actions,build,8.071,0.27,16,//:all
GoogleCloudDataproc_initialization-actions,build,8.155,0.27,16,//:all
GoogleCloudDataproc_initialization-actions,build,8.3,0.25,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.337,0.26,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.338,0.35,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.411,0.39,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.423,0.39,4,//:all
GoogleCloudDataproc_initialization-actions,build,8.523,0.53,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.606,0.29,8,//:all
GoogleCloudDataproc_initialization-actions,build,8.822,0.27,16,//:all
GoogleCloudDataproc_initialization-actions,build,8.962,0.17,16,//:all
GoogleCloudDataproc_initialization-actions,build,9.138,0.34,4,//:all
GoogleCloudDataproc_initialization-actions,build,9.273,0.43,4,//:all
GoogleCloudDataproc_initialization-actions,build,9.295,0.32,4,//:all
GoogleCloudDataproc_initialization-actions,build,9.574,0.25,16,//:all
GoogleCloudDataproc_initialization-actions,build,9.745,0.56,8,//:all
GoogleCloudDataproc_initialization-actions,build,9.9,0.47,8,//:all
GoogleContainerTools_base-images-docker,build,128.271,0.05,4,//:all
GoogleContainerTools_base-images-docker,build,128.855,0.08,4,//:all
GoogleContainerTools_base-images-docker,build,129.738,0.04,4,//:all
GoogleContainerTools_base-images-docker,build,130.146,0.03,4,//:all
GoogleContainerTools_base-images-docker,build,143.273,0.05,4,//:all
GoogleContainerTools_base-images-docker,build,143.357,0.05,4,//:all
GoogleContainerTools_base-images-docker,build,144.164,0.05,4,//:all
GoogleContainerTools_base-images-docker,build,144.465,0.06,4,//:all
GoogleContainerTools_base-images-docker,build,209.907,0.05,2,//:all
GoogleContainerTools_base-images-docker,build,210.325,0.08,2,//:all
GoogleContainerTools_base-images-docker,build,210.612,0.16,2,//:all
GoogleContainerTools_base-images-docker,build,216.988,0.08,2,//:all
GoogleContainerTools_base-images-docker,build,217.094,0.1,2,//:all
GoogleContainerTools_base-images-docker,build,217.546,0.07,2,//:all
GoogleContainerTools_base-images-docker,build,217.814,0.56,2,//:all
GoogleContainerTools_base-images-docker,build,223.406,0.54,2,//:all
GoogleContainerTools_base-images-docker,build,51.564,0.03,16,//:all
GoogleContainerTools_base-images-docker,build,52.216,0.04,16,//:all
GoogleContainerTools_base-images-docker,build,54.287,0.04,16,//:all
GoogleContainerTools_base-images-docker,build,57.491,0.04,16,//:all
GoogleContainerTools_base-images-docker,build,57.985,0.04,16,//:all
GoogleContainerTools_base-images-docker,build,58.076,0.05,16,//:all
GoogleContainerTools_base-images-docker,build,58.187,0.05,16,//:all
GoogleContainerTools_base-images-docker,build,58.599,0.05,16,//:all
GoogleContainerTools_base-images-docker,build,60.093,0.08,16,//:all
GoogleContainerTools_base-images-docker,build,65.132,0.07,16,//:all
GoogleContainerTools_base-images-docker,build,70.488,0.04,8,//:all
GoogleContainerTools_base-images-docker,build,71.582,0.06,8,//:all
GoogleContainerTools_base-images-docker,build,82.569,0.06,8,//:all
GoogleContainerTools_base-images-docker,build,82.859,0.04,8,//:all
GoogleContainerTools_base-images-docker,build,83.058,0.06,2,//:all
GoogleContainerTools_base-images-docker,build,83.235,0.04,2,//:all
GoogleContainerTools_base-images-docker,build,83.672,0.04,4,//:all
GoogleContainerTools_base-images-docker,build,84.616,0.04,4,//:all
GoogleContainerTools_base-images-docker,build,84.785,0.04,8,//:all
GoogleContainerTools_base-images-docker,build,86.255,0.04,8,//:all
GoogleContainerTools_base-images-docker,build,87.317,0.05,8,//:all
GoogleContainerTools_base-images-docker,build,87.646,0.04,8,//:all
GoogleContainerTools_base-images-docker,build,91.128,0.03,8,//:all
GoogleContainerTools_base-images-docker,build,91.73,0.04,8,//:all
KhronosGroup_SPIRV-Reflect,build,10.076,3.06,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.092,2.78,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.164,2.83,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.17,3.04,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.235,2.72,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.651,2.91,16,//:all
KhronosGroup_SPIRV-Reflect,build,10.838,3.48,16,//:all
KhronosGroup_SPIRV-Reflect,build,11.105,3.53,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.19,3.65,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.307,3.68,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.308,3.27,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.428,3.73,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.441,3.67,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.488,3.81,16,//:all
KhronosGroup_SPIRV-Reflect,build,11.49,3.82,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.521,3.83,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.636,3.73,8,//:all
KhronosGroup_SPIRV-Reflect,build,11.98,3.84,8,//:all
KhronosGroup_SPIRV-Reflect,build,12.586,4.83,4,//:all
KhronosGroup_SPIRV-Reflect,build,12.696,4.84,4,//:all
KhronosGroup_SPIRV-Reflect,build,13.595,5.38,4,//:all
KhronosGroup_SPIRV-Reflect,build,13.707,4.99,4,//:all
KhronosGroup_SPIRV-Reflect,build,16.717,6.86,2,//:all
KhronosGroup_SPIRV-Reflect,build,17.304,7.31,2,//:all
KhronosGroup_SPIRV-Reflect,build,17.761,7.12,4,//:all
KhronosGroup_SPIRV-Reflect,build,18.084,7.75,4,//:all
KhronosGroup_SPIRV-Reflect,build,18.091,8.11,4,//:all
KhronosGroup_SPIRV-Reflect,build,18.365,7.72,4,//:all
KhronosGroup_SPIRV-Reflect,build,18.844,8.4,4,//:all
KhronosGroup_SPIRV-Reflect,build,19.188,10.37,4,//:all
KhronosGroup_SPIRV-Reflect,build,21.585,7.9,2,//:all
KhronosGroup_SPIRV-Reflect,build,22.465,9.49,2,//:all
KhronosGroup_SPIRV-Reflect,build,22.632,8.93,2,//:all
KhronosGroup_SPIRV-Reflect,build,22.787,10.36,2,//:all
KhronosGroup_SPIRV-Reflect,build,23.378,9.44,2,//:all
KhronosGroup_SPIRV-Reflect,build,24.115,12.08,2,//:all
KhronosGroup_SPIRV-Reflect,build,26.613,7.88,2,//:all
KhronosGroup_SPIRV-Reflect,build,30.243,10.04,2,//:all
KhronosGroup_SPIRV-Reflect,build,9.861,2.71,16,//:all
KhronosGroup_SPIRV-Reflect,build,9.888,2.86,16,//:all
PCRE2Project_pcre2,build,15.17,0.93,16,//:all
PCRE2Project_pcre2,build,15.17,0.98,16,//:all
PCRE2Project_pcre2,build,15.381,1.04,16,//:all
PCRE2Project_pcre2,build,15.646,1.11,16,//:all
PCRE2Project_pcre2,build,15.677,1.19,16,//:all
PCRE2Project_pcre2,build,15.739,1.51,8,//:all
PCRE2Project_pcre2,build,15.817,1.36,8,//:all
PCRE2Project_pcre2,build,15.945,1.25,8,//:all
PCRE2Project_pcre2,build,16.129,1.38,8,//:all
PCRE2Project_pcre2,build,16.135,2.78,4,//:all
PCRE2Project_pcre2,build,16.136,1.22,8,//:all
PCRE2Project_pcre2,build,16.179,1.76,8,//:all
PCRE2Project_pcre2,build,16.18,1.53,8,//:all
PCRE2Project_pcre2,build,16.483,1.44,16,//:all
PCRE2Project_pcre2,build,16.511,1.24,16,//:all
PCRE2Project_pcre2,build,16.556,1.19,16,//:all
PCRE2Project_pcre2,build,16.695,2.44,16,//:all
PCRE2Project_pcre2,build,16.891,1.14,16,//:all
PCRE2Project_pcre2,build,17.001,3.76,4,//:all
PCRE2Project_pcre2,build,17.02,1.82,8,//:all
PCRE2Project_pcre2,build,17.063,1.65,8,//:all
PCRE2Project_pcre2,build,17.191,1.39,8,//:all
PCRE2Project_pcre2,build,17.298,3.78,4,//:all
PCRE2Project_pcre2,build,17.968,2.8,4,//:all
PCRE2Project_pcre2,build,18.342,3.67,4,//:all
PCRE2Project_pcre2,build,18.553,4.04,4,//:all
PCRE2Project_pcre2,build,18.953,3.64,4,//:all
PCRE2Project_pcre2,build,19.457,3.92,4,//:all
PCRE2Project_pcre2,build,19.471,3.53,4,//:all
PCRE2Project_pcre2,build,21.033,3.45,4,//:all
PCRE2Project_pcre2,build,22.601,4.14,2,//:all
PCRE2Project_pcre2,build,24.339,4.73,2,//:all
PCRE2Project_pcre2,build,24.482,7.18,2,//:all
PCRE2Project_pcre2,build,24.79,7.51,2,//:all
PCRE2Project_pcre2,build,24.8,4.03,2,//:all
PCRE2Project_pcre2,build,27.093,12.06,2,//:all
PCRE2Project_pcre2,build,28.079,12.18,2,//:all
PCRE2Project_pcre2,build,28.748,12.12,2,//:all
PCRE2Project_pcre2,build,35.742,18.85,2,//:all
PCRE2Project_pcre2,build,35.94,18.11,2,//:all
Tinder_bazel-diff,build,120.87,34.88,16,//:all
Tinder_bazel-diff,build,121.592,36.28,16,//:all
Tinder_bazel-diff,build,123.798,35.94,16,//:all
Tinder_bazel-diff,build,125.187,37.13,16,//:all
Tinder_bazel-diff,build,125.548,33.64,16,//:all
Tinder_bazel-diff,build,126.722,34.12,16,//:all
Tinder_bazel-diff,build,128.094,37.66,16,//:all
Tinder_bazel-diff,build,135.97,39.76,16,//:all
Tinder_bazel-diff,build,137.145,36.68,16,//:all
Tinder_bazel-diff,build,142.981,37.72,16,//:all
Tinder_bazel-diff,build,159.428,41.04,8,//:all
Tinder_bazel-diff,build,162.933,45.83,8,//:all
Tinder_bazel-diff,build,163.663,45.14,8,//:all
Tinder_bazel-diff,build,172.953,45.61,8,//:all
Tinder_bazel-diff,build,208.043,48.64,8,//:all
Tinder_bazel-diff,build,208.08,47.94,8,//:all
Tinder_bazel-diff,build,212.119,42.51,4,//:all
Tinder_bazel-diff,build,218.513,49.36,4,//:all
Tinder_bazel-diff,build,222.105,45.13,8,//:all
Tinder_bazel-diff,build,231.475,46.28,8,//:all
Tinder_bazel-diff,build,231.484,45.52,8,//:all
Tinder_bazel-diff,build,231.52,47.56,8,//:all
Tinder_bazel-diff,build,269.961,65.48,2,//:all
Tinder_bazel-diff,build,270.465,65.97,2,//:all
Tinder_bazel-diff,build,328.076,82.05,4,//:all
Tinder_bazel-diff,build,328.468,85.28,4,//:all
Tinder_bazel-diff,build,330.203,83.22,4,//:all
Tinder_bazel-diff,build,332.182,86.47,4,//:all
Tinder_bazel-diff,build,336.614,71.5,4,//:all
Tinder_bazel-diff,build,350.454,75.05,4,//:all
Tinder_bazel-diff,build,354.914,79.41,4,//:all
Tinder_bazel-diff,build,355.166,80.06,4,//:all
Tinder_bazel-diff,build,414.452,138.05,2,//:all
Tinder_bazel-diff,build,422.026,146.96,2,//:all
Tinder_bazel-diff,build,424.479,147.97,2,//:all
Tinder_bazel-diff,build,426.889,152.87,2,//:all
Tinder_bazel-diff,build,430.005,153.07,2,//:all
Tinder_bazel-diff,build,430.064,150.68,2,//:all
Tinder_bazel-diff,build,430.326,153.24,2,//:all
Tinder_bazel-diff,build,430.362,153.27,2,//:all
Tinder_bazel-diff,test,274.919,193.59,16,//...
Tinder_bazel-diff,test,277.512,188.66,16,//...
Tinder_bazel-diff,test,278.307,187.22,16,//...
Tinder_bazel-diff,test,281.587,188.31,16,//...
Tinder_bazel-diff,test,295.195,203.97,16,//...
Tinder_bazel-diff,test,298.248,208.02,16,//...
Tinder_bazel-diff,test,298.774,198.92,16,//...
Tinder_bazel-diff,test,315.431,223.08,16,//...
Tinder_bazel-diff,test,317.562,228.47,16,//...
Tinder_bazel-diff,test,318.26,224.49,16,//...
Tinder_bazel-diff,test,410.091,308.68,8,//...
Tinder_bazel-diff,test,410.49,308.05,8,//...
Tinder_bazel-diff,test,416.755,312.29,8,//...
Tinder_bazel-diff,test,417.137,313.66,8,//...
Tinder_bazel-diff,test,447.264,343.01,8,//...
Tinder_bazel-diff,test,449.48,342.44,8,//...
Tinder_bazel-diff,test,450.612,319.05,8,//...
Tinder_bazel-diff,test,450.842,323.35,8,//...
Tinder_bazel-diff,test,476.805,360.71,8,//...
Tinder_bazel-diff,test,477.18,360.2,8,//...
Tinder_bazel-diff,test,577.059,390.01,2,//...
Tinder_bazel-diff,test,577.308,391.69,2,//...
airyhq_airy,build,1202.745,300.83,4,//:all
airyhq_airy,build,1223.0,325.49,4,//:all
airyhq_airy,build,1347.186,475.74,4,//:all
airyhq_airy,build,1375.822,468.68,4,//:all
airyhq_airy,build,455.303,164.85,16,//:all
airyhq_airy,build,462.519,169.95,16,//:all
airyhq_airy,build,463.39,161.38,16,//:all
airyhq_airy,build,466.228,155.65,16,//:all
airyhq_airy,build,467.649,153.39,16,//:all
airyhq_airy,build,472.803,167.99,16,//:all
airyhq_airy,build,484.675,168.4,16,//:all
airyhq_airy,build,490.163,175.43,16,//:all
airyhq_airy,build,493.311,180.95,16,//:all
airyhq_airy,build,502.614,181.54,16,//:all
airyhq_airy,build,740.652,253.56,8,//:all
airyhq_airy,build,742.621,256.02,8,//:all
airyhq_airy,build,755.06,255.42,8,//:all
airyhq_airy,build,755.435,255.63,8,//:all
airyhq_airy,build,756.702,238.61,8,//:all
airyhq_airy,build,763.298,244.51,8,//:all
airyhq_airy,build,766.964,255.89,8,//:all
airyhq_airy,build,767.116,254.3,8,//:all
airyhq_airy,build,809.706,264.07,8,//:all
airyhq_airy,build,810.052,239.13,8,//:all
airyhq_airy,build,881.827,423.41,2,//:all
bazelbuild_bazel-skylib,build,130.605,0.14,4,//:all
bazelbuild_bazel-skylib,build,131.497,0.09,4,//:all
bazelbuild_bazel-skylib,build,132.613,0.08,4,//:all
bazelbuild_bazel-skylib,build,132.749,0.08,4,//:all
bazelbuild_bazel-skylib,build,141.377,0.13,4,//:all
bazelbuild_bazel-skylib,build,141.541,0.11,4,//:all
bazelbuild_bazel-skylib,build,143.64,0.11,4,//:all
bazelbuild_bazel-skylib,build,143.787,0.11,4,//:all
bazelbuild_bazel-skylib,build,247.895,0.15,2,//:all
bazelbuild_bazel-skylib,build,248.833,0.2,2,//:all
bazelbuild_bazel-skylib,build,250.315,0.21,2,//:all
bazelbuild_bazel-skylib,build,250.697,0.15,2,//:all
bazelbuild_bazel-skylib,build,252.529,0.39,2,//:all
bazelbuild_bazel-skylib,build,252.614,0.32,2,//:all
bazelbuild_bazel-skylib,build,254.542,0.19,2,//:all
bazelbuild_bazel-skylib,build,254.902,0.25,2,//:all
bazelbuild_bazel-skylib,build,48.533,0.11,16,//:all
bazelbuild_bazel-skylib,build,50.381,0.13,16,//:all
bazelbuild_bazel-skylib,build,52.151,0.16,16,//:all
bazelbuild_bazel-skylib,build,52.691,0.11,16,//:all
bazelbuild_bazel-skylib,build,53.175,0.1,16,//:all
bazelbuild_bazel-skylib,build,53.761,0.12,16,//:all
bazelbuild_bazel-skylib,build,53.862,0.13,16,//:all
bazelbuild_bazel-skylib,build,55.306,0.15,16,//:all
bazelbuild_bazel-skylib,build,62.511,0.14,16,//:all
bazelbuild_bazel-skylib,build,64.042,0.13,16,//:all
bazelbuild_bazel-skylib,build,68.711,0.07,8,//:all
bazelbuild_bazel-skylib,build,70.522,0.33,8,//:all
bazelbuild_bazel-skylib,build,70.582,0.12,8,//:all
bazelbuild_bazel-skylib,build,70.724,0.06,8,//:all
bazelbuild_bazel-skylib,build,71.589,0.11,4,//:all
bazelbuild_bazel-skylib,build,72.407,0.1,4,//:all
bazelbuild_bazel-skylib,build,72.95,0.09,8,//:all
bazelbuild_bazel-skylib,build,73.134,0.12,8,//:all
bazelbuild_bazel-skylib,build,76.987,0.11,8,//:all
bazelbuild_bazel-skylib,build,77.282,0.09,8,//:all
bazelbuild_bazel-skylib,build,78.051,0.14,8,//:all
bazelbuild_bazel-skylib,build,78.5,0.08,8,//:all
bazelbuild_bazel-skylib,build,94.766,0.14,2,//:all
bazelbuild_bazel-skylib,build,94.905,0.12,2,//:all
bazelbuild_bazel-skylib,test,313.795,233.14,16,//...
bazelbuild_bazel-skylib,test,318.649,239.56,16,//...
bazelbuild_bazel-skylib,test,329.11,250.08,16,//...
bazelbuild_bazel-skylib,test,332.9,249.56,16,//...
bazelbuild_bazel-skylib,test,334.467,250.99,16,//...
bazelbuild_bazel-skylib,test,335.182,258.29,16,//...
bazelbuild_bazel-skylib,test,336.27,246.49,16,//...
bazelbuild_bazel-skylib,test,365.424,256.19,16,//...
bazelbuild_bazel-skylib,test,369.03,287.47,16,//...
bazelbuild_bazel-skylib,test,369.15,283.58,16,//...
bazelbuild_bazel-watcher,build,101.661,0.1,8,//:all
bazelbuild_bazel-watcher,build,103.696,0.08,8,//:all
bazelbuild_bazel-watcher,build,145.024,0.1,4,//:all
bazelbuild_bazel-watcher,build,145.164,0.09,4,//:all
bazelbuild_bazel-watcher,build,145.453,0.08,4,//:all
bazelbuild_bazel-watcher,build,145.65,0.11,4,//:all
bazelbuild_bazel-watcher,build,162.117,0.12,4,//:all
bazelbuild_bazel-watcher,build,162.234,0.11,4,//:all
bazelbuild_bazel-watcher,build,163.04,0.08,4,//:all
bazelbuild_bazel-watcher,build,163.044,0.08,4,//:all
bazelbuild_bazel-watcher,build,273.161,0.08,2,//:all
bazelbuild_bazel-watcher,build,274.675,0.09,2,//:all
bazelbuild_bazel-watcher,build,274.799,0.11,2,//:all
bazelbuild_bazel-watcher,build,275.087,0.1,2,//:all
bazelbuild_bazel-watcher,build,275.81,0.17,2,//:all
bazelbuild_bazel-watcher,build,276.342,0.13,2,//:all
bazelbuild_bazel-watcher,build,276.569,0.11,2,//:all
bazelbuild_bazel-watcher,build,276.717,0.35,2,//:all
bazelbuild_bazel-watcher,build,47.736,0.1,16,//:all
bazelbuild_bazel-watcher,build,52.606,0.08,16,//:all
bazelbuild_bazel-watcher,build,53.048,0.07,16,//:all
bazelbuild_bazel-watcher,build,54.355,0.07,16,//:all
bazelbuild_bazel-watcher,build,57.519,0.1,16,//:all
bazelbuild_bazel-watcher,build,58.787,0.07,16,//:all
bazelbuild_bazel-watcher,build,59.089,0.08,16,//:all
bazelbuild_bazel-watcher,build,61.609,0.08,16,//:all
bazelbuild_bazel-watcher,build,63.233,0.08,16,//:all
bazelbuild_bazel-watcher,build,71.924,0.11,16,//:all
bazelbuild_bazel-watcher,build,78.965,0.1,2,//:all
bazelbuild_bazel-watcher,build,79.185,0.09,2,//:all
bazelbuild_bazel-watcher,build,79.702,0.08,8,//:all
bazelbuild_bazel-watcher,build,79.764,0.08,8,//:all
bazelbuild_bazel-watcher,build,80.101,0.09,8,//:all
bazelbuild_bazel-watcher,build,80.809,0.08,8,//:all
bazelbuild_bazel-watcher,build,83.147,0.08,8,//:all
bazelbuild_bazel-watcher,build,83.364,0.11,8,//:all
bazelbuild_bazel-watcher,build,85.769,0.1,8,//:all
bazelbuild_bazel-watcher,build,85.809,0.08,8,//:all
bazelbuild_bazel-watcher,build,91.045,0.08,4,//:all
bazelbuild_bazel-watcher,build,91.182,0.08,4,//:all
bazelbuild_rules_apple,build,138.479,0.1,4,//:all
bazelbuild_rules_apple,build,139.704,0.28,4,//:all
bazelbuild_rules_apple,build,141.538,0.19,4,//:all
bazelbuild_rules_apple,build,141.645,0.15,4,//:all
bazelbuild_rules_apple,build,142.71,0.11,4,//:all
bazelbuild_rules_apple,build,142.879,0.06,4,//:all
bazelbuild_rules_apple,build,142.885,0.12,4,//:all
bazelbuild_rules_apple,build,145.33,0.34,4,//:all
bazelbuild_rules_apple,build,230.371,0.28,2,//:all
bazelbuild_rules_apple,build,230.469,0.27,2,//:all
bazelbuild_rules_apple,build,230.774,0.42,2,//:all
bazelbuild_rules_apple,build,231.038,0.32,2,//:all
bazelbuild_rules_apple,build,232.102,0.57,2,//:all
bazelbuild_rules_apple,build,232.773,0.1,2,//:all
bazelbuild_rules_apple,build,234.159,0.36,2,//:all
bazelbuild_rules_apple,build,236.104,0.25,2,//:all
bazelbuild_rules_apple,build,52.468,0.11,16,//:all
bazelbuild_rules_apple,build,54.496,0.17,16,//:all
bazelbuild_rules_apple,build,54.873,0.18,16,//:all
bazelbuild_rules_apple,build,54.885,0.24,16,//:all
bazelbuild_rules_apple,build,55.371,0.11,16,//:all
bazelbuild_rules_apple,build,55.754,0.11,16,//:all
bazelbuild_rules_apple,build,56.191,0.16,16,//:all
bazelbuild_rules_apple,build,60.029,0.21,16,//:all
bazelbuild_rules_apple,build,60.654,0.12,16,//:all
bazelbuild_rules_apple,build,61.309,0.44,16,//:all
bazelbuild_rules_apple,build,79.153,0.11,8,//:all
bazelbuild_rules_apple,build,79.938,0.24,8,//:all
bazelbuild_rules_apple,build,80.122,0.12,8,//:all
bazelbuild_rules_apple,build,80.295,0.11,8,//:all
bazelbuild_rules_apple,build,80.864,0.11,4,//:all
bazelbuild_rules_apple,build,81.084,0.09,4,//:all
bazelbuild_rules_apple,build,86.725,0.16,8,//:all
bazelbuild_rules_apple,build,88.84,0.17,8,//:all
bazelbuild_rules_apple,build,89.045,0.13,8,//:all
bazelbuild_rules_apple,build,89.242,0.11,8,//:all
bazelbuild_rules_apple,build,89.364,0.18,8,//:all
bazelbuild_rules_apple,build,89.963,0.16,2,//:all
bazelbuild_rules_apple,build,92.167,0.11,8,//:all
bazelbuild_rules_apple,build,92.388,0.34,2,//:all
bazelbuild_rules_foreign_cc,build,20.74,0.37,2,//:all
bazelbuild_rules_foreign_cc,build,21.108,0.28,2,//:all
bazelbuild_rules_foreign_cc,build,21.214,0.24,2,//:all
bazelbuild_rules_foreign_cc,build,22.074,0.31,2,//:all
bazelbuild_rules_foreign_cc,build,24.838,0.29,2,//:all
bazelbuild_rules_foreign_cc,build,25.191,0.23,2,//:all
bazelbuild_rules_foreign_cc,build,25.267,0.31,2,//:all
bazelbuild_rules_foreign_cc,build,28.396,0.23,2,//:all
bazelbuild_rules_foreign_cc,build,5.615,0.1,4,//:all
bazelbuild_rules_foreign_cc,build,5.817,0.13,16,//:all
bazelbuild_rules_foreign_cc,build,5.856,0.18,16,//:all
bazelbuild_rules_foreign_cc,build,5.987,0.13,16,//:all
bazelbuild_rules_foreign_cc,build,6.0,0.13,8,//:all
bazelbuild_rules_foreign_cc,build,6.175,0.17,16,//:all
bazelbuild_rules_foreign_cc,build,6.178,0.12,8,//:all
bazelbuild_rules_foreign_cc,build,6.219,0.07,4,//:all
bazelbuild_rules_foreign_cc,build,6.231,0.15,8,//:all
bazelbuild_rules_foreign_cc,build,6.318,0.2,16,//:all
bazelbuild_rules_foreign_cc,build,6.336,0.07,8,//:all
bazelbuild_rules_foreign_cc,build,6.337,0.13,8,//:all
bazelbuild_rules_foreign_cc,build,6.384,0.11,16,//:all
bazelbuild_rules_foreign_cc,build,6.405,0.15,16,//:all
bazelbuild_rules_foreign_cc,build,6.44,0.08,16,//:all
bazelbuild_rules_foreign_cc,build,6.6,0.22,16,//:all
bazelbuild_rules_foreign_cc,build,6.619,0.11,8,//:all
bazelbuild_rules_foreign_cc,build,6.623,0.23,4,//:all
bazelbuild_rules_foreign_cc,build,6.67,0.15,8,//:all
bazelbuild_rules_foreign_cc,build,6.773,0.11,8,//:all
bazelbuild_rules_foreign_cc,build,6.816,0.12,8,//:all
bazelbuild_rules_foreign_cc,build,6.837,0.09,8,//:all
bazelbuild_rules_foreign_cc,build,7.005,0.12,4,//:all
bazelbuild_rules_foreign_cc,build,7.096,0.07,4,//:all
bazelbuild_rules_foreign_cc,build,7.189,0.12,4,//:all
bazelbuild_rules_foreign_cc,build,7.224,0.11,4,//:all
bazelbuild_rules_foreign_cc,build,7.248,0.04,4,//:all
bazelbuild_rules_foreign_cc,build,7.478,0.11,4,//:all
