project,subcommand,elapsed_time,critical_path,parallelism,target
https://github.com/google/benchmark.git,build,111.03,38.75,1,//:all
https://github.com/google/benchmark.git,build,113.822,40.0,1,//:all
https://github.com/google/benchmark.git,build,114.517,40.89,1,//:all
https://github.com/google/benchmark.git,build,114.178,40.4,1,//:all
https://github.com/google/benchmark.git,build,110.186,37.61,1,//:all
https://github.com/google/benchmark.git,build,116.236,41.29,1,//:all
https://github.com/google/benchmark.git,build,112.011,38.86,1,//:all
https://github.com/google/benchmark.git,build,112.661,39.21,1,//:all
https://github.com/google/benchmark.git,build,112.784,40.01,1,//:all
https://github.com/google/benchmark.git,build,112.429,39.15,1,//:all
https://github.com/VirusTotal/yara.git,build,658.213,574.98,1,//:all
https://github.com/VirusTotal/yara.git,build,661.769,566.28,1,//:all
https://github.com/VirusTotal/yara.git,build,653.704,561.33,1,//:all
https://github.com/VirusTotal/yara.git,build,660.964,566.49,1,//:all
https://github.com/VirusTotal/yara.git,build,661.781,568.69,1,//:all
https://github.com/VirusTotal/yara.git,build,662.811,568.54,1,//:all
https://github.com/VirusTotal/yara.git,build,661.371,569.11,1,//:all
https://github.com/VirusTotal/yara.git,build,667.157,572.75,1,//:all
https://github.com/VirusTotal/yara.git,build,668.692,577.34,1,//:all
https://github.com/VirusTotal/yara.git,build,670.545,575.15,1,//:all
https://github.com/cartographer-project/cartographer.git,build,69.103,0.17,1,//:all
https://github.com/cartographer-project/cartographer.git,build,76.477,0.21,1,//:all
https://github.com/cartographer-project/cartographer.git,build,76.298,0.64,1,//:all
https://github.com/cartographer-project/cartographer.git,build,73.604,3.64,1,//:all
https://github.com/cartographer-project/cartographer.git,build,76.578,0.18,1,//:all
https://github.com/cartographer-project/cartographer.git,build,76.759,0.21,1,//:all
https://github.com/cartographer-project/cartographer.git,build,78.371,0.12,1,//:all
https://github.com/cartographer-project/cartographer.git,build,77.044,0.13,1,//:all
https://github.com/cartographer-project/cartographer.git,build,77.435,0.11,1,//:all
https://github.com/cartographer-project/cartographer.git,build,77.97,0.11,1,//:all
https://github.com/google/glog.git,build,135.517,76.02,1,//:all
https://github.com/google/glog.git,build,141.95,70.54,1,//:all
https://github.com/google/glog.git,build,140.304,72.66,1,//:all
https://github.com/google/glog.git,build,143.382,72.59,1,//:all
https://github.com/google/glog.git,build,140.224,70.35,1,//:all
https://github.com/google/glog.git,build,145.79,73.82,1,//:all
https://github.com/google/glog.git,build,141.375,72.55,1,//:all
https://github.com/google/glog.git,build,145.451,75.4,1,//:all
https://github.com/google/glog.git,build,145.977,72.37,1,//:all
https://github.com/google/glog.git,build,145.757,74.51,1,//:all
https://github.com/google/glog.git,test,150.254,77.55,1,//...
https://github.com/google/glog.git,test,150.457,76.55,1,//...
https://github.com/google/glog.git,test,150.146,76.17,1,//...
https://github.com/google/glog.git,test,148.304,74.12,1,//...
https://github.com/google/glog.git,test,149.157,74.07,1,//...
https://github.com/google/glog.git,test,152.772,78.64,1,//...
https://github.com/google/glog.git,test,149.885,73.56,1,//...
https://github.com/google/glog.git,test,151.59,76.43,1,//...
https://github.com/google/glog.git,test,148.57,75.66,1,//...
https://github.com/google/glog.git,test,153.541,78.51,1,//...
https://github.com/bentoml/BentoML.git,build,126.775,0.74,1,//:all
https://github.com/bentoml/BentoML.git,build,127.772,1.1,1,//:all
https://github.com/bentoml/BentoML.git,build,158.531,1.13,1,//:all
https://github.com/bentoml/BentoML.git,build,155.113,0.64,1,//:all
https://github.com/bentoml/BentoML.git,build,150.662,0.5,1,//:all
https://github.com/bentoml/BentoML.git,build,153.476,1.16,1,//:all
https://github.com/bentoml/BentoML.git,build,149.739,0.79,1,//:all
https://github.com/bentoml/BentoML.git,build,160.535,1.68,1,//:all
https://github.com/bentoml/BentoML.git,build,149.616,0.39,1,//:all
https://github.com/bentoml/BentoML.git,build,156.85,0.59,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,152.784,81.15,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,153.47,81.02,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,152.986,79.62,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,153.092,80.16,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,153.027,78.78,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,154.481,81.29,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,155.147,82.51,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,154.486,81.14,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,155.384,79.17,1,//:all
https://github.com/oneapi-src/oneTBB.git,build,157.725,82.24,1,//:all
https://github.com/angular/universal.git,build,958.899,0.17,1,//:all
https://github.com/angular/universal.git,build,969.698,0.1,1,//:all
https://github.com/angular/universal.git,build,992.119,1.71,1,//:all
https://github.com/angular/universal.git,build,1068.402,1.0,1,//:all
https://github.com/angular/universal.git,build,1048.778,0.1,1,//:all
https://github.com/angular/universal.git,build,1059.136,0.18,1,//:all
https://github.com/angular/universal.git,build,1096.757,4.39,1,//:all
https://github.com/angular/universal.git,build,1103.876,3.04,1,//:all
https://github.com/angular/universal.git,build,1114.432,0.16,1,//:all
https://github.com/angular/universal.git,build,1106.152,0.1,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.177,46.55,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.829,44.96,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,109.659,44.15,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,110.502,43.26,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.049,45.8,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,113.052,45.15,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,110.762,43.36,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.609,45.37,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.47,45.59,1,//:all
https://github.com/jbeder/yaml-cpp.git,build,111.121,45.34,1,//:all
https://github.com/apache/incubator-heron.git,build,93.006,0.62,1,//:all
https://github.com/apache/incubator-heron.git,build,96.505,0.88,1,//:all
https://github.com/apache/incubator-heron.git,build,96.696,0.33,1,//:all
https://github.com/apache/incubator-heron.git,build,93.183,0.54,1,//:all
https://github.com/apache/incubator-heron.git,build,95.803,0.79,1,//:all
https://github.com/apache/incubator-heron.git,build,99.48,0.92,1,//:all
https://github.com/apache/incubator-heron.git,build,97.405,0.74,1,//:all
https://github.com/apache/incubator-heron.git,build,99.049,1.04,1,//:all
