project,subcommand,elapsed_time,critical_path,parallelism,target
google_glog,test,133.892,78.87,1,//...
google_glog,test,137.508,77.21,1,//...
google_glog,test,138.427,77.68,1,//...
google_glog,test,139.912,77.03,1,//...
google_glog,test,143.46,73.96,1,//...
google_glog,test,142.91,73.73,1,//...
google_glog,test,140.605,73.07,1,//...
google_glog,test,143.864,73.36,1,//...
google_glog,test,142.924,74.64,1,//...
google_glog,test,144.3,73.27,1,//...
bentoml_BentoML,build,114.307,1.33,1,//:all
bentoml_BentoML,build,116.765,0.61,1,//:all
bentoml_BentoML,build,136.74,0.69,1,//:all
bentoml_BentoML,build,150.377,0.4,1,//:all
bentoml_BentoML,build,156.491,0.59,1,//:all
bentoml_BentoML,build,155.861,0.5,1,//:all
bentoml_BentoML,build,159.929,0.55,1,//:all
bentoml_BentoML,build,153.306,0.3,1,//:all
bentoml_BentoML,build,162.049,0.6,1,//:all
bentoml_BentoML,build,163.882,0.65,1,//:all
oneapi-src_oneTBB,build,120.155,81.45,1,//:all
oneapi-src_oneTBB,build,131.304,83.09,1,//:all
oneapi-src_oneTBB,build,155.581,80.27,1,//:all
oneapi-src_oneTBB,build,153.683,78.99,1,//:all
oneapi-src_oneTBB,build,156.555,80.09,1,//:all
oneapi-src_oneTBB,build,158.782,79.31,1,//:all
oneapi-src_oneTBB,build,154.124,76.9,1,//:all
oneapi-src_oneTBB,build,153.4,77.43,1,//:all
oneapi-src_oneTBB,build,158.647,77.99,1,//:all
oneapi-src_oneTBB,build,157.722,78.55,1,//:all
angular_universal,build,441.023,3.48,1,//:all
angular_universal,build,799.23,0.1,1,//:all
angular_universal,build,830.832,0.07,1,//:all
angular_universal,build,852.195,0.09,1,//:all
angular_universal,build,860.895,0.09,1,//:all
angular_universal,build,979.133,0.03,1,//:all
angular_universal,build,1052.102,0.1,1,//:all
angular_universal,build,1053.58,0.09,1,//:all
angular_universal,build,1021.922,0.09,1,//:all
angular_universal,build,1051.829,0.09,1,//:all
jbeder_yaml-cpp,build,82.186,49.42,1,//:all
jbeder_yaml-cpp,build,111.524,43.8,1,//:all
jbeder_yaml-cpp,build,111.994,43.45,1,//:all
jbeder_yaml-cpp,build,112.334,44.25,1,//:all
jbeder_yaml-cpp,build,113.208,44.15,1,//:all
jbeder_yaml-cpp,build,113.588,45.34,1,//:all
jbeder_yaml-cpp,build,112.847,45.18,1,//:all
jbeder_yaml-cpp,build,111.761,45.1,1,//:all
jbeder_yaml-cpp,build,112.484,45.58,1,//:all
jbeder_yaml-cpp,build,112.693,45.36,1,//:all
apache_incubator-heron,build,60.013,0.82,1,//:all
apache_incubator-heron,build,95.186,0.45,1,//:all
apache_incubator-heron,build,95.654,0.89,1,//:all
apache_incubator-heron,build,101.309,0.47,1,//:all
apache_incubator-heron,build,103.726,0.68,1,//:all
apache_incubator-heron,build,102.72,0.8,1,//:all
apache_incubator-heron,build,100.177,0.6,1,//:all
apache_incubator-heron,build,94.521,0.43,1,//:all
apache_incubator-heron,build,94.747,0.63,1,//:all
apache_incubator-heron,build,100.419,0.4,1,//:all
ericniebler_range-v3,build,52.537,0.2,1,//:all
ericniebler_range-v3,build,60.182,0.19,1,//:all
ericniebler_range-v3,build,62.368,0.2,1,//:all
ericniebler_range-v3,build,63.719,0.1,1,//:all
ericniebler_range-v3,build,66.58,0.2,1,//:all
ericniebler_range-v3,build,67.431,0.19,1,//:all
ericniebler_range-v3,build,66.551,0.1,1,//:all
ericniebler_range-v3,build,66.384,0.12,1,//:all
ericniebler_range-v3,build,65.965,0.11,1,//:all
ericniebler_range-v3,build,65.406,0.11,1,//:all
google_tf-quant-finance,build,868.094,780.16,1,//:all
google_tf-quant-finance,build,871.216,793.39,1,//:all
google_tf-quant-finance,build,870.28,784.47,1,//:all
google_tf-quant-finance,build,865.397,769.66,1,//:all
google_tf-quant-finance,build,873.095,788.85,1,//:all
google_tf-quant-finance,build,872.502,787.26,1,//:all
google_tf-quant-finance,build,874.088,788.85,1,//:all
google_tf-quant-finance,build,870.176,780.08,1,//:all
google_tf-quant-finance,build,872.797,784.36,1,//:all
google_tf-quant-finance,build,876.247,785.75,1,//:all
SanderMertens_flecs,build,72.541,31.09,1,//:all
SanderMertens_flecs,build,156.723,66.45,1,//:all
SanderMertens_flecs,build,173.003,77.6,1,//:all
SanderMertens_flecs,build,216.941,125.41,1,//:all
SanderMertens_flecs,build,214.599,125.68,1,//:all
SanderMertens_flecs,build,210.011,122.07,1,//:all
SanderMertens_flecs,build,212.953,123.69,1,//:all
SanderMertens_flecs,build,213.781,122.22,1,//:all
SanderMertens_flecs,build,218.871,121.02,1,//:all
SanderMertens_flecs,build,207.853,116.03,1,//:all
lewish_asciiflow,build,47.533,0.09,1,//:all
lewish_asciiflow,build,51.364,0.09,1,//:all
lewish_asciiflow,build,51.958,0.1,1,//:all
lewish_asciiflow,build,56.279,0.1,1,//:all
lewish_asciiflow,build,56.095,0.12,1,//:all
lewish_asciiflow,build,56.04,0.09,1,//:all
lewish_asciiflow,build,56.561,0.1,1,//:all
lewish_asciiflow,build,56.495,0.09,1,//:all
lewish_asciiflow,build,55.687,0.09,1,//:all
lewish_asciiflow,build,56.236,0.09,1,//:all
lewish_asciiflow,test,1013.486,401.73,1,//...
lewish_asciiflow,test,1114.501,405.23,1,//...
lewish_asciiflow,test,1116.701,513.55,1,//...
lewish_asciiflow,test,1149.738,525.5,1,//...
lewish_asciiflow,test,1221.526,560.31,1,//...
lewish_asciiflow,test,1253.109,488.19,1,//...
lewish_asciiflow,test,1299.217,668.84,1,//...
lewish_asciiflow,test,1425.159,522.89,1,//...
lewish_asciiflow,test,1466.301,399.37,1,//...
lewish_asciiflow,test,1471.276,550.73,1,//...
Neargye_magic_enum,build,51.415,0.2,1,//:all
Neargye_magic_enum,build,62.138,0.21,1,//:all
Neargye_magic_enum,build,63.693,0.2,1,//:all
Neargye_magic_enum,build,64.186,0.2,1,//:all
Neargye_magic_enum,build,64.878,0.26,1,//:all
Neargye_magic_enum,build,67.019,0.18,1,//:all
Neargye_magic_enum,build,67.191,0.19,1,//:all
Neargye_magic_enum,build,67.325,0.12,1,//:all
Neargye_magic_enum,build,67.295,0.12,1,//:all
Neargye_magic_enum,build,67.025,0.17,1,//:all
Neargye_magic_enum,test,200.265,130.99,1,//...
Neargye_magic_enum,test,201.13,128.66,1,//...
Neargye_magic_enum,test,201.86,131.42,1,//...
Neargye_magic_enum,test,202.551,129.78,1,//...
Neargye_magic_enum,test,202.321,131.44,1,//...
Neargye_magic_enum,test,201.567,129.94,1,//...
Neargye_magic_enum,test,200.092,129.6,1,//...
Neargye_magic_enum,test,199.515,128.19,1,//...
Neargye_magic_enum,test,204.535,131.19,1,//...
Neargye_magic_enum,test,204.811,132.4,1,//...
nanopb_nanopb,build,148.81,39.74,1,//:all
nanopb_nanopb,build,149.852,36.01,1,//:all
nanopb_nanopb,build,225.2,82.36,1,//:all
nanopb_nanopb,build,241.029,101.19,1,//:all
nanopb_nanopb,build,249.75,103.85,1,//:all
nanopb_nanopb,build,244.234,74.4,1,//:all
nanopb_nanopb,build,249.392,76.59,1,//:all
nanopb_nanopb,build,250.063,74.78,1,//:all
nanopb_nanopb,build,248.607,79.47,1,//:all
nanopb_nanopb,build,250.514,77.7,1,//:all
nanopb_nanopb,test,263.732,141.91,1,//...
nanopb_nanopb,test,299.791,155.97,1,//...
nanopb_nanopb,test,301.899,143.67,1,//...
nanopb_nanopb,test,301.316,157.77,1,//...
nanopb_nanopb,test,322.441,174.86,1,//...
nanopb_nanopb,test,326.785,186.29,1,//...
nanopb_nanopb,test,324.513,178.68,1,//...
nanopb_nanopb,test,329.699,177.06,1,//...
nanopb_nanopb,test,327.18,172.89,1,//...
vaticle_typedb,build,2890.452,2275.56,1,//:all
vaticle_typedb,build,2868.43,2265.71,1,//:all
vaticle_typedb,build,2715.215,2158.64,1,//:all
vaticle_typedb,build,2736.593,2168.45,1,//:all
vaticle_typedb,build,2822.457,2266.99,1,//:all
vaticle_typedb,build,2874.641,2253.85,1,//:all
vaticle_typedb,build,2895.402,2285.77,1,//:all
vaticle_typedb,build,2850.895,2276.64,1,//:all
vaticle_typedb,build,2863.867,2249.83,1,//:all
vaticle_typedb,build,2933.627,2336.23,1,//:all
prysmaticlabs_prysm,build,507.424,0.3,1,//:all
prysmaticlabs_prysm,build,553.972,0.21,1,//:all
prysmaticlabs_prysm,build,541.286,0.45,1,//:all
prysmaticlabs_prysm,build,541.872,0.3,1,//:all
prysmaticlabs_prysm,build,544.304,0.21,1,//:all
prysmaticlabs_prysm,build,556.106,0.37,1,//:all
prysmaticlabs_prysm,build,453.476,0.22,1,//:all
prysmaticlabs_prysm,build,532.491,0.42,1,//:all
prysmaticlabs_prysm,build,551.607,0.2,1,//:all
prysmaticlabs_prysm,build,542.766,0.28,1,//:all
bufbuild_protoc-gen-validate,build,1565.62,1138.52,1,//:all
bufbuild_protoc-gen-validate,build,1571.327,1148.28,1,//:all
bufbuild_protoc-gen-validate,build,1560.386,1131.57,1,//:all
bufbuild_protoc-gen-validate,build,1572.044,1155.19,1,//:all
bufbuild_protoc-gen-validate,build,1563.889,1136.92,1,//:all
bufbuild_protoc-gen-validate,build,1572.007,1118.4,1,//:all
bufbuild_protoc-gen-validate,build,1583.907,1120.49,1,//:all
bufbuild_protoc-gen-validate,build,1571.956,1119.62,1,//:all
google_fully-homomorphic-encryption,build,460.969,0.08,1,//:all
google_fully-homomorphic-encryption,build,496.614,0.03,1,//:all
google_fully-homomorphic-encryption,build,544.941,0.02,1,//:all
google_fully-homomorphic-encryption,build,204.456,0.08,1,//:all
google_fully-homomorphic-encryption,build,525.804,0.06,1,//:all
google_fully-homomorphic-encryption,build,489.557,0.03,1,//:all
google_fully-homomorphic-encryption,build,473.969,0.03,1,//:all
google_fully-homomorphic-encryption,build,535.119,0.02,1,//:all
google_fully-homomorphic-encryption,build,545.272,0.02,1,//:all
google_fully-homomorphic-encryption,build,535.437,0.03,1,//:all
google_differential-privacy,build,111.386,0.68,1,//:all
google_differential-privacy,build,108.15,0.68,1,//:all
google_differential-privacy,build,113.225,0.68,1,//:all
google_differential-privacy,build,113.669,0.67,1,//:all
google_differential-privacy,build,105.304,0.67,1,//:all
google_differential-privacy,build,108.112,0.68,1,//:all
google_differential-privacy,build,107.892,0.68,1,//:all
google_differential-privacy,build,113.527,0.68,1,//:all
google_differential-privacy,build,105.643,0.68,1,//:all
google_differential-privacy,build,114.187,0.67,1,//:all
gflags_gflags,build,143.318,28.38,1,//:all
gflags_gflags,build,146.732,29.85,1,//:all
gflags_gflags,build,136.013,26.29,1,//:all
gflags_gflags,build,133.767,24.58,1,//:all
gflags_gflags,build,145.905,29.9,1,//:all
gflags_gflags,build,129.883,22.5,1,//:all
gflags_gflags,build,132.092,22.37,1,//:all
gflags_gflags,build,136.646,28.54,1,//:all
gflags_gflags,build,133.551,23.17,1,//:all
gflags_gflags,build,132.744,23.26,1,//:all
beancount_beancount,build,104.442,0.12,1,//:all
beancount_beancount,build,103.372,0.04,1,//:all
beancount_beancount,build,104.995,0.2,1,//:all
beancount_beancount,build,104.909,0.13,1,//:all
beancount_beancount,build,104.602,0.13,1,//:all
beancount_beancount,build,105.639,0.2,1,//:all
beancount_beancount,build,105.356,0.2,1,//:all
beancount_beancount,build,104.986,0.12,1,//:all
beancount_beancount,build,105.316,0.12,1,//:all
beancount_beancount,build,104.309,0.11,1,//:all
wasmerio_wasmer-go,build,102.969,0.1,1,//:all
wasmerio_wasmer-go,build,105.08,0.18,1,//:all
wasmerio_wasmer-go,build,104.218,0.18,1,//:all
wasmerio_wasmer-go,build,106.431,0.1,1,//:all
wasmerio_wasmer-go,build,105.647,0.03,1,//:all
wasmerio_wasmer-go,build,106.427,0.19,1,//:all
wasmerio_wasmer-go,build,105.859,0.12,1,//:all
wasmerio_wasmer-go,build,107.334,0.12,1,//:all
wasmerio_wasmer-go,build,110.025,0.17,1,//:all
wasmerio_wasmer-go,build,110.232,0.19,1,//:all
google_highway,build,2089.408,1971.55,1,//:all
google_highway,build,2104.406,1977.66,1,//:all
google_highway,build,2101.607,1975.9,1,//:all
google_highway,build,2110.694,1977.95,1,//:all
google_highway,build,2101.496,1974.64,1,//:all
google_highway,build,2104.06,1975.72,1,//:all
google_highway,build,2116.138,1976.74,1,//:all
google_highway,build,2123.112,1973.78,1,//:all
google_highway,build,2134.074,1977.8,1,//:all
google_highway,build,2128.653,1988.81,1,//:all
