project#ci_tool#build_tool#raw_arguments#local_cache#remote_cache#parallelism#cores#invoked_by_script
google_crubit#buildkite#bazel#build --repo_env=CC=clang //rs_bindings_from_cc:rs_bindings_from_cc_impl //rs_bindings_from_cc:importer_test //rs_bindings_from_cc:cc_collect_instantiations_test //rs_bindings_from_cc:collect_instantiations_test //rs_bindings_from_cc:bazel_types_test //rs_bindings_from_cc:cmdline_test //rs_bindings_from_cc:rs_ir_test //cc_template/... //lifetime_analysis/... --config=generic_clang --config=generic_clang#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#test  //:tests#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#test  //:tests#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#build  //...#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#build --experimental_enable_aggregating_middleman=False //...#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#test --experimental_enable_aggregating_middleman=False //...#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#build --experimental_enable_aggregating_middleman=False //... -//cmake_android:app#False#True#200#2#False
bazelbuild_rules_foreign_cc#buildkite#bazel#test --experimental_enable_aggregating_middleman=False //... -//cmake_android:app#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //:rules_kotlin_release --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //:all_tests --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test --strategy=KotlinCompile=remote -- //src/test/kotlin/io/bazel/kotlin/builder:builder_tests //src/test/kotlin/io/bazel/kotlin:KotlinJvmAssociatesBasicVisibilityTest //src/test/kotlin/io/bazel/kotlin:KotlinJvmBasicAssertionTest --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //:all_tests --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test --enable_runfiles //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //coroutines-helloworld/... //express/... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test  //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#build  //kotlin:stardoc --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
bazelbuild_rules_kotlin#buildkite#bazel#test --test_tag_filters=ktlint --test_output=errors //... --strategy=KotlinCompile=worker --test_output=all --verbose_failures#False#True#200#2#False
grpc_grpc#buildkite#bazel#build  //:all //src/proto/... //src/python/...#False#True#200#2#False
grpc_grpc#buildkite#bazel#test  //:all //src/proto/... //src/python/...#False#True#200#2#False
google_flatbuffers#github_actions#maven#--batch-mode clean deploy#True#False#-1#2#False
google_flatbuffers#github_actions#maven#test#False#False#-1#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#build --build_tag_filters=-audit ... --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#test --test_tag_filters=-integration,-redis ... --nojava_header_compilation --enable_runfiles --test_tag_filters=-redis,-integration --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#build  ... --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#test --test_tag_filters=-integration,-redis ... --nojava_header_compilation --enable_runfiles --test_tag_filters=-redis,-integration --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#build --build_tag_filters=-container ... --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#test --test_tag_filters=-integration,-redis ... --nojava_header_compilation --enable_runfiles --test_tag_filters=-redis,-integration --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#build --build_tag_filters=-container,-audit ... --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-buildfarm#buildkite#bazel#test --test_tag_filters=-integration,-redis ... --nojava_header_compilation --enable_runfiles --test_tag_filters=-redis,-integration --nojava_header_compilation#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=PATH -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#build  -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
bazelbuild_bazel-skylib#buildkite#bazel#test --test_env=LOCALAPPDATA --test_tag_filters=-no_windows -- //... @bazel_skylib_gazelle_plugin//...#False#True#200#2#False
